GM0826	GM0784
GM0826	GM0766
GM0826	GM0758
GM0824	GM0855
GM0824	GM0823
GM0824	GM0798
GM0823	GM1728
GM0823	GM1667
GM0823	GM0824
GM0823	GM0798
GM0823	GM0772
GM0823	GM0770
GM0823	GM0753
GM0820	GM1948
GM0820	GM1771
GM0820	GM1659
GM0820	GM0848
GM0820	GM0846
GM0820	GM0794
GM0820	GM0772
GM0815	GM1702
GM0815	GM1685
GM0815	GM1684
GM0815	GM0856
GM0809	GM0867
GM0809	GM0855
GM0808	GM1671
GM0808	GM0828
GM0808	GM0796
GM0798	GM1728
GM0798	GM1667
GM0798	GM0855
GM0798	GM0824
GM0798	GM0823
GM0798	GM0785
GM0797	GM0867
GM0797	GM0865
GM0797	GM0855
GM0797	GM0809
GM0797	GM0788
GM0796	GM1721
GM0796	GM1671
GM0796	GM0865
GM0796	GM0845
GM0796	GM0828
GM0796	GM0808
GM0796	GM0797
GM0794	GM1771
GM0794	GM1659
GM0794	GM1652
GM0794	GM0847
GM0794	GM0820
GM0794	GM0762
GM0794	GM0743
GM0788	GM0865
GM0788	GM0855
GM0788	GM0824
GM0788	GM0797
GM0788	GM0757
GM0786	GM1685
GM0786	GM1684
GM0786	GM0828
GM0786	GM0815
GM0785	GM1723
GM0785	GM0855
GM0785	GM0798
GM0784	GM1723
GM0784	GM0855
GM0784	GM0826
GM0784	GM0785
GM0779	GM1719
GM0779	GM0870
GM0779	GM0867
GM0779	GM0826
GM0779	GM0766
GM0777	GM1709
GM0777	GM1655
GM0777	GM0879
GM0777	GM0840
GM0772	GM1771
GM0772	GM1658
GM0772	GM0866
GM0772	GM0861
GM0772	GM0848
GM0772	GM0823
GM0772	GM0820
GM0772	GM0770
GM0770	GM1728
GM0770	GM1724
GM0770	GM0861
GM0770	GM0823
GM0770	GM0772
GM0766	GM0867
GM0766	GM0855
GM0766	GM0826
GM0766	GM0809
GM0766	GM0784
GM0766	GM0779
GM0765	GM1987
GM0765	GM1895
GM0765	GM0037
GM0762	GM1894
GM0762	GM1652
GM0762	GM1507
GM0762	GM0984
GM0762	GM0964
GM0762	GM0941
GM0762	GM0918
GM0762	GM0794
GM0762	GM0743
GM0758	GM1723
GM0758	GM1719
GM0758	GM1709
GM0758	GM0879
GM0758	GM0826
GM0758	GM0784
GM0758	GM0777
GM0757	GM1948
GM0757	GM0865
GM0757	GM0846
GM0757	GM0845
GM0757	GM0824
GM0757	GM0823
GM0757	GM0788
GM0757	GM0753
GM0756	GM1702
GM0756	GM1684
GM0756	GM0993
GM0756	GM0984
GM0756	GM0907
GM0756	GM0893
GM0755	GM1948
GM0755	GM1702
GM0755	GM1652
GM0755	GM0860
GM0755	GM0856
GM0753	GM1948
GM0753	GM0848
GM0753	GM0846
GM0753	GM0823
GM0753	GM0772
GM0753	GM0757
GM0748	GM1674
GM0748	GM0873
GM0748	GM0851
GM0748	GM0703
GM0744	GM1723
GM0743	GM1894
GM0743	GM0946
GM0743	GM0941
GM0743	GM0847
GM0743	GM0794
GM0743	GM0762
GM0738	GM0874
GM0738	GM0870
GM0738	GM0867
GM0738	GM0797
GM0737	GM1891
GM0737	GM1722
GM0737	GM0090
GM0737	GM0080
GM0737	GM0059
GM0737	GM0055
GM0736	GM1904
GM0736	GM1673
GM0736	GM0632
GM0736	GM0569
GM0736	GM0311
GM0733	GM0512
GM0733	GM0304
GM0733	GM0297
GM0718	GM1714
GM0718	GM0718
GM0718	GM0717
GM0718	GM0654
GM0717	GM1695
GM0717	GM1676
GM0717	GM0718
GM0717	GM0717
GM0717	GM0687
GM0716	GM1924
GM0716	GM1695
GM0716	GM1676
GM0716	GM0851
GM0716	GM0748
GM0716	GM0716
GM0716	GM0703
GM0715	GM1714
GM0715	GM0718
GM0715	GM0715
GM0715	GM0677
GM0710	GM0710
GM0710	GM0683
GM0710	GM0462
GM0710	GM0104
GM0710	GM0072
GM0710	GM0064
GM0707	GM1927
GM0707	GM0694
GM0707	GM0689
GM0707	GM0545
GM0703	GM0873
GM0703	GM0748
GM0703	GM0716
GM0703	GM0703
GM0703	GM0678
GM0694	GM0707
GM0694	GM0693
GM0694	GM0689
GM0694	GM0643
GM0694	GM0571
GM0693	GM0694
GM0693	GM0610
GM0693	GM0590
GM0693	GM0571
GM0693	GM0523
GM0693	GM0482
GM0689	GM1927
GM0689	GM0733
GM0689	GM0707
GM0689	GM0694
GM0689	GM0693
GM0689	GM0523
GM0689	GM0512
GM0687	GM1695
GM0687	GM0718
GM0687	GM0717
GM0687	GM0687
GM0687	GM0664
GM0687	GM0654
GM0683	GM0710
GM0683	GM0653
GM0683	GM0104
GM0683	GM0091
GM0683	GM0051
GM0678	GM1695
GM0678	GM0716
GM0678	GM0703
GM0678	GM0678
GM0678	GM0664
GM0678	GM0654
GM0677	GM0715
GM0677	GM0703
GM0677	GM0677
GM0668	GM1740
GM0668	GM0828
GM0668	GM0808
GM0668	GM0304
GM0668	GM0296
GM0668	GM0263
GM0664	GM1695
GM0664	GM0687
GM0664	GM0678
GM0664	GM0664
GM0664	GM0654
GM0654	GM0718
GM0654	GM0715
GM0654	GM0703
GM0654	GM0687
GM0654	GM0678
GM0654	GM0677
GM0654	GM0664
GM0654	GM0654
GM0653	GM1900
GM0653	GM0683
GM0653	GM0653
GM0653	GM0104
GM0653	GM0082
GM0645	GM1672
GM0645	GM0547
GM0645	GM0484
GM0645	GM0483
GM0645	GM0480
GM0644	GM1892
GM0644	GM0643
GM0644	GM0567
GM0644	GM0542
GM0644	GM0502
GM0644	GM0491
GM0643	GM1927
GM0643	GM0694
GM0643	GM0644
GM0643	GM0597
GM0643	GM0571
GM0643	GM0542
GM0642	GM0585
GM0642	GM0517
GM0642	GM0505
GM0638	GM1916
GM0638	GM1672
GM0638	GM0637
GM0637	GM1926
GM0637	GM1916
GM0637	GM1672
GM0637	GM1621
GM0637	GM0638
GM0637	GM0495
GM0637	GM0493
GM0632	GM1904
GM0632	GM1901
GM0632	GM0736
GM0632	GM0595
GM0632	GM0497
GM0632	GM0344
GM0632	GM0335
GM0629	GM1916
GM0629	GM0629
GM0629	GM0626
GM0629	GM0619
GM0629	GM0546
GM0629	GM0537
GM0629	GM0518
GM0628	GM0579
GM0628	GM0547
GM0628	GM0546
GM0628	GM0483
GM0627	GM1901
GM0627	GM1892
GM0627	GM1672
GM0627	GM1666
GM0627	GM0595
GM0627	GM0563
GM0627	GM0513
GM0626	GM1916
GM0626	GM0629
GM0625	GM0604
GM0625	GM0602
GM0625	GM0579
GM0623	GM1901
GM0623	GM0644
GM0623	GM0608
GM0623	GM0491
GM0622	GM1842
GM0622	GM0556
GM0620	GM0707
GM0620	GM0545
GM0620	GM0216
GM0619	GM0629
GM0619	GM0546
GM0617	GM1709
GM0617	GM0617
GM0617	GM0611
GM0617	GM0585
GM0617	GM0505
GM0614	GM1924
GM0614	GM0614
GM0614	GM0599
GM0614	GM0530
GM0614	GM0501
GM0613	GM1930
GM0613	GM0612
GM0613	GM0585
GM0613	GM0584
GM0612	GM0613
GM0612	GM0588
GM0612	GM0584
GM0611	GM1924
GM0611	GM1709
GM0611	GM0617
GM0611	GM0611
GM0611	GM0588
GM0611	GM0585
GM0611	GM0584
GM0610	GM1927
GM0610	GM0693
GM0610	GM0505
GM0608	GM1927
GM0608	GM0694
GM0608	GM0623
GM0606	GM1842
GM0606	GM0622
GM0604	GM0628
GM0604	GM0625
GM0604	GM0579
GM0603	GM1916
GM0603	GM1842
GM0603	GM1783
GM0603	GM0503
GM0602	GM0625
GM0602	GM0619
GM0602	GM0579
GM0599	GM1931
GM0599	GM1930
GM0599	GM1926
GM0599	GM1892
GM0599	GM1842
GM0599	GM1783
GM0599	GM1666
GM0599	GM1621
GM0599	GM0643
GM0599	GM0622
GM0599	GM0614
GM0599	GM0613
GM0599	GM0612
GM0599	GM0606
GM0599	GM0600
GM0599	GM0599
GM0599	GM0597
GM0599	GM0568
GM0599	GM0567
GM0599	GM0556
GM0599	GM0542
GM0599	GM0502
GM0599	GM0501
GM0599	GM0489
GM0597	GM1931
GM0597	GM1927
GM0597	GM0643
GM0597	GM0642
GM0597	GM0599
GM0597	GM0571
GM0597	GM0531
GM0597	GM0489
GM0597	GM0482
GM0595	GM0632
GM0595	GM0627
GM0595	GM0623
GM0595	GM0589
GM0595	GM0513
GM0590	GM1927
GM0590	GM0693
GM0590	GM0642
GM0590	GM0610
GM0590	GM0505
GM0589	GM1931
GM0589	GM1901
GM0589	GM0623
GM0589	GM0595
GM0589	GM0331
GM0588	GM1930
GM0588	GM1924
GM0588	GM0612
GM0588	GM0611
GM0588	GM0588
GM0588	GM0584
GM0588	GM0580
GM0588	GM0568
GM0585	GM0642
GM0585	GM0617
GM0585	GM0613
GM0585	GM0611
GM0585	GM0517
GM0584	GM1930
GM0584	GM0613
GM0584	GM0612
GM0584	GM0611
GM0584	GM0588
GM0584	GM0585
GM0580	GM1709
GM0580	GM1676
GM0580	GM0851
GM0580	GM0716
GM0580	GM0611
GM0580	GM0588
GM0580	GM0580
GM0580	GM0559
GM0579	GM1525
GM0579	GM0628
GM0579	GM0625
GM0579	GM0619
GM0579	GM0604
GM0579	GM0602
GM0579	GM0546
GM0576	GM1525
GM0576	GM0625
GM0576	GM0553
GM0575	GM1525
GM0575	GM0625
GM0575	GM0602
GM0575	GM0576
GM0575	GM0575
GM0575	GM0537
GM0575	GM0473
GM0571	GM0694
GM0571	GM0693
GM0571	GM0643
GM0571	GM0597
GM0571	GM0482
GM0569	GM1901
GM0569	GM1884
GM0569	GM1673
GM0569	GM0736
GM0569	GM0645
GM0569	GM0632
GM0569	GM0497
GM0569	GM0484
GM0568	GM1924
GM0568	GM0612
GM0568	GM0599
GM0568	GM0588
GM0568	GM0568
GM0568	GM0559
GM0568	GM0530
GM0567	GM1666
GM0567	GM0644
GM0567	GM0599
GM0567	GM0502
GM0563	GM1666
