code	name	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017
GM0275	Rheden	34	34	33	34	33	33	33	32	32	32	32	32	31	31
GM0277	Rozendaal	47	46	45	45	44	43	44	44	43	42	42	43	43	40
GM0278	Ruurlo	38	null	null	null	null	null	null	null	null	null	null	null	null	null
GM0279	Scherpenzeel	33	32	32	32	32	33	32	32	32	31	31	30	30	30
GM0280	Steenderen	33	null	null	null	null	null	null	null	null	null	null	null	null	null
GM0281	Tiel	30	30	30	30	30	30	29	29	29	29	29	29	29	29
GM0282	Ubbergen	35	35	35	34	35	35	34	34	34	33	33	null	null	null
GM0285	Voorst	34	35	35	35	36	36	36	37	37	36	37	37	37	37
GM0286	Vorden	37	null	null	null	null	null	null	null	null	null	null	null	null	null
GM0289	Wageningen	21	21	21	20	20	20	19	20	20	21	22	22	22	20
GM0291	Warnsveld	35	null	null	null	null	null	null	null	null	null	null	null	null	null
GM0292	Wehl	32	null	null	null	null	null	null	null	null	null	null	null	null	null
GM0293	Westervoort	30	29	29	29	29	30	31	31	31	31	32	32	32	33
GM0294	Winterswijk	33	33	33	32	33	33	33	33	33	33	33	33	33	33
GM0295	Wisch	34	null	null	null	null	null	null	null	null	null	null	null	null	null
GM0296	Wijchen	31	31	32	31	31	31	31	32	32	32	32	33	32	33
GM0297	Zaltbommel	31	31	31	31	31	31	31	31	31	31	32	31	31	31
GM0298	Zelhem	37	null	null	null	null	null	null	null	null	null	null	null	null	null
GM0299	Zevenaar	34	35	35	34	35	35	35	35	36	35	35	35	35	34
GM0301	Zutphen	29	32	31	30	30	30	30	29	29	29	30	30	29	29
GM0302	Nunspeet	30	30	30	31	31	31	31	31	32	32	32	32	32	33
GM0303	Dronten	32	32	32	32	32	31	31	31	31	31	32	32	32	32
GM0304	Neerijnen	32	33	33	33	33	33	33	34	34	34	34	34	34	34
GM0305	Abcoude	31	30	30	30	30	30	30	null	null	null	null	null	null	null
GM0306	Amerongen	34	33	null	null	null	null	null	null	null	null	null	null	null	null
GM0307	Amersfoort	28	27	27	27	27	27	27	26	26	26	26	26	26	26
GM0308	Baarn	30	30	31	31	31	30	30	29	29	29	30	30	30	30
GM0310	De Bilt	31	31	30	31	30	30	30	29	30	29	30	30	30	29
GM0311	Breukelen	31	31	30	30	30	29	29	null	null	null	null	null	null	null
GM0312	Bunnik	35	35	34	34	33	33	33	32	33	33	33	33	33	32
GM0313	Bunschoten	27	27	27	28	28	30	30	29	29	30	30	30	30	30
GM0315	Doorn	31	30	null	null	null	null	null	null	null	null	null	null	null	null
GM0316	Driebergen-Rijsenburg	31	31	null	null	null	null	null	null	null	null	null	null	null	null
GM0317	Eemnes	28	29	29	29	29	29	28	30	30	31	31	31	31	32
GM0321	Houten	28	27	27	27	27	27	27	27	28	28	28	29	29	29
GM0326	Leersum	34	33	null	null	null	null	null	null	null	null	null	null	null	null
GM0327	Leusden	32	32	31	31	32	32	32	33	33	33	34	34	33	33
GM0329	Loenen	33	33	32	33	33	33	33	null	null	null	null	null	null	null
GM0331	Lopik	29	29	30	30	30	30	30	30	30	30	30	31	31	31
GM0332	Maarn	38	39	null	null	null	null	null	null	null	null	null	null	null	null
GM0333	Maarssen	30	31	31	31	31	31	31	null	null	null	null	null	null	null
GM0335	Montfoort	31	31	32	31	31	32	32	31	32	32	33	32	32	32
GM0339	Renswoude	30	29	30	30	32	30	29	31	31	32	31	32	32	31
GM0340	Rhenen	35	35	35	35	35	34	34	34	34	34	33	33	33	33
GM0342	Soest	31	31	31	32	32	32	32	31	31	31	31	31	31	31
GM0344	Utrecht	24	23	23	23	23	23	22	21	22	22	22	21	21	21
GM0345	Veenendaal	30	30	30	30	30	30	31	30	31	31	31	31	31	30
GM0351	Woudenberg	32	32	32	32	32	33	33	32	32	32	33	32	31	32
GM0352	Wijk bij Duurstede	30	30	31	31	31	31	32	32	32	33	33	33	34	34
GM0353	IJsselstein	30	30	30	29	30	30	29	29	29	28	28	28	28	29
GM0355	Zeist	29	29	29	29	29	28	28	28	28	27	27	27	27	27
GM0356	Nieuwegein	30	30	30	30	31	30	30	30	30	30	30	30	30	30
GM0358	Aalsmeer	34	34	33	33	32	32	31	30	30	30	30	30	30	29
GM0361	Alkmaar	28	28	28	28	28	28	28	27	28	28	28	28	28	28
GM0362	Amstelveen	26	26	26	26	26	26	25	25	25	24	24	24	24	23
GM0363	Amsterdam	20	20	20	20	20	20	20	19	20	20	20	20	20	20
GM0364	Andijk	34	34	34	34	34	34	34	null	null	null	null	null	null	null
GM0365	Graft-De Rijp	34	33	34	34	34	35	35	34	34	35	34	null	null	null
GM0366	Anna Paulowna	33	33	33	34	33	34	34	34	null	null	null	null	null	null
GM0370	Beemster	34	33	34	34	33	34	34	34	34	34	34	34	34	34
GM0372	Bennebroek	37	37	36	36	36	null	null	null	null	null	null	null	null	null
GM0373	Bergen (NH.)	33	33	33	34	34	34	34	33	34	34	34	34	34	33
GM0375	Beverwijk	31	30	29	29	29	29	29	28	28	28	28	27	27	27
GM0376	Blaricum	34	34	34	34	35	36	36	36	36	35	36	36	36	35
GM0377	Bloemendaal	31	32	32	32	32	33	33	32	33	33	33	33	33	32
GM0381	Bussum	28	28	28	27	27	27	27	26	26	26	26	26	null	null
GM0383	Castricum	33	33	33	33	33	33	33	33	33	33	33	33	33	33
GM0384	Diemen	26	26	26	25	25	24	25	23	24	24	23	22	23	22
GM0385	Edam-Volendam	28	29	29	29	29	30	30	30	30	30	30	31	32	32
GM0388	Enkhuizen	32	32	31	31	31	32	31	31	31	31	31	31	31	31
GM0392	Haarlem	27	27	26	26	26	26	26	25	25	25	25	25	25	25
GM0393	Haarlemmerliede c.a.	30	30	31	32	32	32	31	31	31	31	31	31	31	31
GM0394	Haarlemmermeer	30	30	30	30	30	29	29	28	28	28	28	28	28	28
GM0395	Harenkarspel	31	31	31	31	31	32	32	32	32	null	null	null	null	null
GM0396	Heemskerk	32	31	32	32	32	32	32	31	31	31	31	31	31	30
GM0397	Heemstede	31	31	30	31	31	31	30	30	31	31	31	30	30	29
GM0398	Heerhugowaard	32	32	32	32	32	31	31	31	31	31	31	30	30	30
GM0399	Heiloo	35	35	35	34	34	35	35	34	34	34	34	34	34	33
GM0400	Den Helder	31	31	30	30	31	31	30	30	30	30	31	31	31	30
GM0402	Hilversum	29	29	28	28	28	28	28	27	27	27	27	27	27	26
GM0405	Hoorn	29	29	29	29	29	29	29	28	28	28	28	28	28	28
GM0406	Huizen	29	29	29	29	29	29	29	29	30	30	31	31	31	31
GM0412	Niedorp	36	34	34	34	34	35	34	34	null	null	null	null	null	null
GM0415	Landsmeer	32	33	33	33	33	32	32	32	32	32	32	32	32	31
GM0416	Langedijk	32	33	33	33	33	33	33	33	33	33	33	33	33	33
GM0417	Laren	32	32	34	33	33	31	32	30	30	33	33	33	32	32
GM0420	Medemblik	31	31	31	34	34	34	34	33	33	33	33	33	33	33
GM0424	Muiden	32	33	32	33	33	32	32	32	32	32	32	32	null	null
GM0425	Naarden	31	31	30	30	30	29	29	29	29	28	28	28	null	null
GM0429	Obdam	32	31	32	null	null	null	null	null	null	null	null	null	null	null
GM0431	Oostzaan	33	33	33	33	33	34	34	32	32	32	32	32	32	32
GM0432	Opmeer	32	33	33	32	33	33	33	32	33	32	32	32	32	32
GM0437	Ouder-Amstel	30	29	29	29	29	29	28	29	28	28	28	28	28	27
GM0439	Purmerend	29	29	29	29	29	29	29	28	28	28	28	28	28	28
GM0441	Schagen	33	33	33	33	34	34	34	34	33	33	33	33	33	33
GM0448	Texel	33	33	33	34	34	35	34	34	35	34	35	35	35	34
GM0450	Uitgeest	32	31	32	33	32	32	32	32	31	32	32	32	31	31
GM0451	Uithoorn	32	32	31	30	30	30	30	29	29	29	29	29	29	28
GM0453	Velsen	30	30	30	30	30	30	30	29	29	29	29	29	29	29
GM0454	Venhuizen	33	34	null	null	null	null	null	null	null	null	null	null	null	null
GM0457	Weesp	30	29	29	29	29	29	29	29	28	29	28	28	29	29
GM0458	Schermer	33	34	34	35	35	35	34	34	34	33	34	null	null	null
GM0459	Wervershoof	30	31	30	31	31	32	32	null	null	null	null	null	null	null
GM0462	Wieringen	35	35	35	35	35	35	35	35	null	null	null	null	null	null
GM0463	Wieringermeer	35	34	35	34	35	35	35	35	null	null	null	null	null	null
GM0466	Wognum	31	31	31	null	null	null	null	null	null	null	null	null	null	null
GM0473	Zandvoort	29	30	29	29	29	29	29	28	28	28	29	29	28	28
GM0476	Zijpe	35	35	35	35	35	35	36	35	35	null	null	null	null	null
GM0478	Zeevang	37	37	37	37	37	37	37	37	36	36	36	36	null	null
GM0479	Zaanstad	30	30	30	30	30	29	29	28	28	28	28	28	27	27
GM0480	Ter Aar	31	32	32	null	null	null	null	null	null	null	null	null	null	null
GM0482	Alblasserdam	32	31	31	31	31	31	31	30	31	30	31	30	31	31
GM0483	Alkemade	30	30	30	31	31	null	null	null	null	null	null	null	null	null
GM0484	Alphen aan den Rijn	30	31	31	31	31	31	31	30	30	30	31	31	31	31
GM0489	Barendrecht	34	34	33	33	32	32	31	30	30	30	30	30	30	31
GM0491	Bergambacht	35	35	35	35	36	37	36	36	35	36	37	null	null	null
GM0492	Bergschenhoek	30	29	29	null	null	null	null	null	null	null	null	null	null	null
GM0493	Berkel en Rodenrijs	34	35	35	null	null	null	null	null	null	null	null	null	null	null
GM0495	Bleiswijk	33	33	33	null	null	null	null	null	null	null	null	null	null	null
GM0497	Bodegraven	31	31	31	31	31	31	31	null	null	null	null	null	null	null
GM0498	Drechterland	33	33	34	34	35	35	35	34	35	35	35	35	35	35
GM0499	Boskoop	33	33	33	32	32	33	33	32	32	32	null	null	null	null
GM0501	Brielle	34	35	35	35	34	34	34	34	34	34	35	34	35	34
GM0502	Capelle aan den IJssel	30	29	29	29	29	29	28	28	28	28	28	28	28	27
GM0503	Delft	24	24	24	24	25	24	24	23	23	23	23	22	22	22
GM0504	Dirksland	33	33	33	33	32	32	33	33	33	null	null	null	null	null
GM0505	Dordrecht	29	28	28	28	28	28	28	28	28	28	28	28	27	27
GM0511	Goedereede	34	35	34	34	34	35	35	35	35	null	null	null	null	null
GM0512	Gorinchem	29	29	29	29	29	29	29	29	29	28	29	28	28	28
GM0513	Gouda	29	29	29	29	29	29	29	28	29	29	28	28	29	28
GM0517	's-Gravendeel	36	35	34	null	null	null	null	null	null	null	null	null	null	null
GM0518	's-Gravenhage	23	23	22	22	22	22	22	22	22	22	22	22	21	21
GM0523	Hardinxveld-Giessendam	32	32	32	32	32	32	32	32	32	32	32	32	32	31
GM0529	Noorder-Koggenland	35	35	35	null	null	null	null	null	null	null	null	null	null	null
GM0530	Hellevoetsluis	33	32	33	33	33	33	33	32	33	32	32	33	33	32
GM0531	Hendrik-Ido-Ambacht	33	34	34	33	32	33	33	33	32	32	32	32	32	32
GM0532	Stede Broec	34	34	34	33	33	34	34	34	34	34	34	34	34	34
GM0534	Hillegom	31	31	31	31	32	32	32	32	32	32	32	32	32	31
GM0537	Katwijk	28	28	30	29	29	29	28	28	29	29	29	29	29	29
GM0542	Krimpen aan den IJssel	34	34	34	34	34	35	34	34	34	34	34	33	33	33
GM0545	Leerdam	30	29	30	30	30	30	30	29	30	30	30	31	30	30
GM0546	Leiden	24	24	23	23	23	23	23	23	23	23	23	23	23	23
GM0547	Leiderdorp	31	31	31	31	32	32	31	31	31	31	31	31	30	30
GM0553	Lisse	32	32	32	32	32	32	32	31	32	32	32	32	33	32
GM0556	Maassluis	32	32	32	32	33	33	33	32	33	32	32	33	32	32
GM0558	Wester-Koggenland	33	32	32	null	null	null	null	null	null	null	null	null	null	null
GM0559	Middelharnis	34	34	35	35	34	35	34	34	33	null	null	null	null	null
GM0563	Moordrecht	31	31	31	31	31	30	null	null	null	null	null	null	null	null
GM0567	Nieuwerkerk aan den IJssel	30	30	30	30	30	31	null	null	null	null	null	null	null	null
GM0568	Bernisse	37	37	37	37	38	38	37	37	37	37	38	null	null	null
GM0569	Nieuwkoop	32	33	33	33	33	33	33	33	32	32	34	33	34	34
GM0571	Nieuw-Lekkerland	31	30	31	31	31	31	31	31	30	null	null	null	null	null
GM0575	Noordwijk	29	30	30	30	30	30	30	30	29	30	30	30	30	30
GM0576	Noordwijkerhout	30	30	30	30	31	31	31	31	31	31	31	31	31	31
GM0579	Oegstgeest	30	30	29	29	29	28	29	28	29	28	29	29	29	29
GM0580	Oostflakkee	35	35	35	36	35	36	37	36	37	null	null	null	null	null
GM0584	Oud-Beijerland	32	32	32	32	32	32	32	32	32	32	32	32	32	32
GM0585	Binnenmaas	38	38	38	37	37	36	36	36	36	36	37	37	37	37
GM0588	Korendijk	35	35	35	36	36	37	37	36	37	37	36	36	37	37
GM0589	Oudewater	30	30	31	30	30	30	30	30	30	31	30	31	31	31
