code	name	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017
GM0502	Capelle aan den IJssel	34	34	34	34	35	35	35	36	36	36	36	37	37	37
GM0503	Delft	51	51	52	52	52	53	53	55	55	56	56	57	56	57
GM0504	Dirksland	25	25	25	26	27	28	28	29	29	null	null	null	null	null
GM0505	Dordrecht	36	36	37	37	37	38	38	39	38	38	38	38	39	39
GM0511	Goedereede	22	22	22	23	24	24	24	25	26	null	null	null	null	null
GM0512	Gorinchem	36	36	36	36	36	36	36	36	36	36	36	36	37	37
GM0513	Gouda	34	34	35	35	36	36	36	36	36	36	37	37	37	38
GM0517	's-Gravendeel	24	25	27	null	null	null	null	null	null	null	null	null	null	null
GM0518	's-Gravenhage	48	48	49	48	48	48	48	48	48	48	47	47	47	47
GM0523	Hardinxveld-Giessendam	22	23	24	24	24	25	25	26	26	27	26	27	27	28
GM0529	Noorder-Koggenland	22	23	23	null	null	null	null	null	null	null	null	null	null	null
GM0530	Hellevoetsluis	26	27	27	27	28	28	29	31	31	31	31	31	31	32
GM0531	Hendrik-Ido-Ambacht	23	23	22	22	22	23	24	25	25	25	25	25	25	25
GM0532	Stede Broec	23	23	23	24	24	25	25	26	26	27	27	27	28	28
GM0534	Hillegom	30	29	31	31	31	31	31	31	32	32	32	33	33	34
GM0537	Katwijk	28	28	25	26	27	28	29	29	28	29	29	29	30	30
GM0542	Krimpen aan den IJssel	25	25	25	26	27	27	27	28	28	29	29	29	30	30
GM0545	Leerdam	26	27	28	28	28	29	30	31	31	31	30	30	31	31
GM0546	Leiden	51	51	51	51	52	52	52	53	52	53	53	54	54	54
GM0547	Leiderdorp	31	31	31	32	32	32	32	33	33	33	33	34	35	35
GM0553	Lisse	28	29	30	30	31	31	32	33	32	32	32	32	32	33
GM0556	Maassluis	30	30	30	31	31	32	32	33	33	33	33	34	34	34
GM0558	Wester-Koggenland	23	24	25	null	null	null	null	null	null	null	null	null	null	null
GM0559	Middelharnis	26	27	26	27	27	28	28	30	31	null	null	null	null	null
GM0563	Moordrecht	23	23	23	24	24	25	null	null	null	null	null	null	null	null
GM0567	Nieuwerkerk aan den IJssel	23	24	24	24	25	25	null	null	null	null	null	null	null	null
GM0568	Bernisse	21	22	22	23	24	24	24	25	26	26	26	null	null	null
GM0569	Nieuwkoop	23	23	23	23	23	24	24	26	28	29	26	27	27	27
GM0571	Nieuw-Lekkerland	20	20	20	21	22	22	22	23	23	null	null	null	null	null
GM0575	Noordwijk	34	34	35	35	36	36	36	37	37	37	37	37	37	37
GM0576	Noordwijkerhout	28	29	30	31	30	31	32	32	31	32	32	32	32	33
GM0579	Oegstgeest	32	32	34	35	36	36	35	37	36	37	36	35	35	35
GM0580	Oostflakkee	25	24	24	25	26	26	27	28	27	null	null	null	null	null
