code	name	OAD_2014	OPP_WATER_2014	AANT_INW_2014	BEV_DICHTH_2014
GM0228	Ede	1427.0	37.0	110655.0	348.0
GM0229	Eibergen	null	null	null	null
GM0230	Elburg	639.0	209.0	22645.0	355.0
GM0232	Epe	649.0	107.0	32350.0	207.0
GM0233	Ermelo	906.0	170.0	26045.0	304.0
GM0236	Geldermalsen	580.0	183.0	26300.0	263.0
GM0237	Gendringen	null	null	null	null
GM0239	Gorssel	null	null	null	null
GM0240	Groenlo	null	null	null	null
GM0241	Groesbeek	714.0	null	18975.0	430.0
GM0243	Harderwijk	1364.0	963.0	45730.0	1183.0
GM0244	Hattem	782.0	108.0	11730.0	509.0
GM0246	Heerde	566.0	168.0	18490.0	235.0
GM0248	Hengelo (Gld.)	null	null	null	null
GM0252	Heumen	751.0	171.0	16335.0	410.0
GM0256	Hummelo en Keppel	null	null	null	null
GM0260	Lichtenvoorde	null	null	null	null
GM0262	Lochem	562.0	280.0	33245.0	156.0
GM0263	Maasdriel	451.0	934.0	24155.0	365.0
GM0265	Millingen aan de Rijn	627.0	163.0	5875.0	680.0
GM0266	Neede	null	null	null	null
GM0267	Nijkerk	999.0	262.0	40635.0	585.0
GM0268	Nijmegen	2225.0	398.0	168290.0	3139.0
GM0269	Oldebroek	590.0	117.0	22835.0	234.0
GM0273	Putten	844.0	232.0	23870.0	280.0
GM0274	Renkum	845.0	126.0	31580.0	687.0
GM0275	Rheden	1331.0	259.0	43640.0	534.0
GM0277	Rozendaal	823.0	2.0	1500.0	54.0
GM0278	Ruurlo	null	null	null	null
GM0279	Scherpenzeel	822.0	3.0	9495.0	689.0
GM0280	Steenderen	null	null	null	null
GM0281	Tiel	1291.0	256.0	41775.0	1268.0
GM0282	Ubbergen	365.0	518.0	9450.0	280.0
GM0285	Voorst	562.0	339.0	23765.0	193.0
GM0286	Vorden	null	null	null	null
GM0289	Wageningen	1693.0	189.0	37430.0	1228.0
GM0291	Warnsveld	null	null	null	null
GM0292	Wehl	null	null	null	null
GM0293	Westervoort	1134.0	82.0	15135.0	2158.0
GM0294	Winterswijk	1128.0	85.0	28880.0	209.0
GM0295	Wisch	null	null	null	null
GM0296	Wijchen	1112.0	327.0	41040.0	619.0
GM0297	Zaltbommel	597.0	941.0	27180.0	341.0
GM0298	Zelhem	null	null	null	null
GM0299	Zevenaar	1166.0	473.0	32280.0	606.0
GM0301	Zutphen	1489.0	195.0	47165.0	1151.0
GM0302	Nunspeet	751.0	74.0	26680.0	207.0
GM0303	Dronten	782.0	9017.0	40410.0	121.0
GM0304	Neerijnen	188.0	688.0	12020.0	182.0
GM0305	Abcoude	null	null	null	null
GM0306	Amerongen	null	null	null	null
GM0307	Amersfoort	2137.0	105.0	150895.0	2402.0
GM0308	Baarn	1438.0	50.0	24315.0	748.0
GM0310	De Bilt	1152.0	84.0	42035.0	634.0
GM0311	Breukelen	null	null	null	null
GM0312	Bunnik	623.0	59.0	14625.0	395.0
GM0313	Bunschoten	1070.0	437.0	20490.0	673.0
GM0315	Doorn	null	null	null	null
GM0316	Driebergen-Rijsenburg	null	null	null	null
GM0317	Eemnes	843.0	265.0	8780.0	283.0
GM0321	Houten	1411.0	383.0	48420.0	878.0
GM0326	Leersum	null	null	null	null
GM0327	Leusden	1183.0	25.0	28995.0	495.0
GM0329	Loenen	null	null	null	null
GM0331	Lopik	349.0	323.0	14000.0	185.0
GM0332	Maarn	null	null	null	null
GM0333	Maarssen	null	null	null	null
GM0335	Montfoort	704.0	52.0	13640.0	362.0
GM0339	Renswoude	408.0	9.0	4925.0	267.0
GM0340	Rhenen	865.0	168.0	19115.0	454.0
GM0342	Soest	1356.0	18.0	45490.0	984.0
GM0344	Utrecht	3202.0	494.0	328165.0	3481.0
GM0345	Veenendaal	2011.0	22.0	63250.0	3243.0
GM0351	Woudenberg	851.0	29.0	12420.0	340.0
GM0352	Wijk bij Duurstede	1094.0	270.0	23040.0	485.0
GM0353	IJsselstein	1773.0	58.0	34275.0	1624.0
GM0355	Zeist	1489.0	14.0	61250.0	1263.0
GM0356	Nieuwegein	1814.0	201.0	61035.0	2582.0
GM0358	Aalsmeer	846.0	1189.0	30760.0	1508.0
GM0361	Alkmaar	2327.0	192.0	94865.0	3240.0
GM0362	Amstelveen	2045.0	266.0	85015.0	2052.0
GM0363	Amsterdam	6096.0	5360.0	810935.0	4888.0
GM0364	Andijk	null	null	null	null
GM0365	Graft-De Rijp	409.0	182.0	6450.0	324.0
GM0366	Anna Paulowna	null	null	null	null
GM0370	Beemster	566.0	149.0	8910.0	126.0
GM0372	Bennebroek	null	null	null	null
GM0373	Bergen (NH.)	669.0	2234.0	30075.0	310.0
GM0375	Beverwijk	2529.0	177.0	40090.0	2189.0
GM0376	Blaricum	915.0	441.0	9095.0	815.0
GM0377	Bloemendaal	999.0	543.0	22060.0	555.0
GM0381	Bussum	2355.0	7.0	32630.0	4036.0
GM0383	Castricum	1199.0	1086.0	34285.0	693.0
GM0384	Diemen	2268.0	205.0	25930.0	2163.0
GM0385	Edam-Volendam	1472.0	849.0	28920.0	1775.0
GM0388	Enkhuizen	1326.0	10356.0	18375.0	1449.0
GM0392	Haarlem	3334.0	287.0	155145.0	5309.0
GM0393	Haarlemmerliede c.a.	590.0	192.0	5535.0	287.0
GM0394	Haarlemmermeer	1464.0	644.0	144060.0	806.0
GM0395	Harenkarspel	null	null	null	null
GM0396	Heemskerk	2122.0	446.0	39085.0	1437.0
GM0397	Heemstede	1544.0	43.0	26365.0	2861.0
GM0398	Heerhugowaard	1585.0	166.0	53305.0	1391.0
GM0399	Heiloo	1127.0	30.0	22635.0	1210.0
GM0400	Den Helder	1668.0	13371.0	56595.0	1255.0
GM0402	Hilversum	2477.0	73.0	86425.0	1894.0
GM0405	Hoorn	1600.0	3309.0	71700.0	3530.0
GM0406	Huizen	1906.0	752.0	41245.0	2609.0
GM0412	Niedorp	null	null	null	null
GM0415	Landsmeer	909.0	397.0	10445.0	463.0
GM0416	Langedijk	867.0	306.0	26935.0	1123.0
GM0417	Laren	1006.0	null	10860.0	875.0
GM0420	Medemblik	494.0	13616.0	43320.0	357.0
GM0424	Muiden	409.0	2204.0	6285.0	435.0
GM0425	Naarden	1103.0	1149.0	17205.0	803.0
GM0429	Obdam	null	null	null	null
GM0431	Oostzaan	991.0	453.0	9140.0	792.0
GM0432	Opmeer	476.0	41.0	11365.0	274.0
GM0437	Ouder-Amstel	1236.0	166.0	13270.0	550.0
GM0439	Purmerend	2218.0	134.0	79575.0	3427.0
GM0441	Schagen	666.0	1952.0	45975.0	274.0
GM0448	Texel	397.0	30164.0	13550.0	84.0
GM0450	Uitgeest	1023.0	313.0	13235.0	691.0
GM0451	Uithoorn	1254.0	118.0	28415.0	1558.0
GM0453	Velsen	1798.0	1828.0	67220.0	1501.0
GM0454	Venhuizen	null	null	null	null
GM0457	Weesp	1613.0	133.0	18170.0	886.0
GM0458	Schermer	140.0	311.0	5540.0	90.0
GM0459	Wervershoof	null	null	null	null
GM0462	Wieringen	null	null	null	null
GM0463	Wieringermeer	null	null	null	null
GM0466	Wognum	null	null	null	null
GM0473	Zandvoort	1468.0	1190.0	16575.0	517.0
GM0476	Zijpe	null	null	null	null
GM0478	Zeevang	249.0	1715.0	6340.0	167.0
GM0479	Zaanstad	1885.0	932.0	150595.0	2037.0
GM0480	Ter Aar	null	null	null	null
GM0482	Alblasserdam	1442.0	129.0	19800.0	2257.0
GM0483	Alkemade	null	null	null	null
GM0484	Alphen aan den Rijn	1697.0	602.0	106785.0	844.0
GM0489	Barendrecht	1581.0	182.0	47375.0	2380.0
GM0491	Bergambacht	507.0	296.0	9970.0	284.0
GM0492	Bergschenhoek	null	null	null	null
GM0493	Berkel en Rodenrijs	null	null	null	null
GM0495	Bleiswijk	null	null	null	null
GM0497	Bodegraven	null	null	null	null
GM0498	Drechterland	451.0	2161.0	19250.0	326.0
GM0499	Boskoop	null	null	null	null
GM0501	Brielle	839.0	354.0	16310.0	591.0
GM0502	Capelle aan den IJssel	2262.0	118.0	66175.0	4655.0
GM0503	Delft	3403.0	123.0	100045.0	4381.0
GM0504	Dirksland	null	null	null	null
GM0505	Dordrecht	2464.0	2064.0	118690.0	1506.0
GM0511	Goedereede	null	null	null	null
GM0512	Gorinchem	1708.0	306.0	35240.0	1867.0
GM0513	Gouda	2453.0	127.0	70940.0	4212.0
GM0517	's-Gravendeel	null	null	null	null
GM0518	's-Gravenhage	4755.0	1624.0	508940.0	6216.0
GM0523	Hardinxveld-Giessendam	930.0	243.0	17755.0	1049.0
GM0529	Noorder-Koggenland	null	null	null	null
GM0530	Hellevoetsluis	1547.0	1471.0	38950.0	1235.0
GM0531	Hendrik-Ido-Ambacht	1702.0	130.0	28910.0	2726.0
GM0532	Stede Broec	1071.0	182.0	21485.0	1477.0
GM0534	Hillegom	1449.0	56.0	20945.0	1623.0
GM0537	Katwijk	1950.0	659.0	62780.0	2558.0
GM0542	Krimpen aan den IJssel	1812.0	127.0	28825.0	3754.0
GM0545	Leerdam	1244.0	62.0	20590.0	609.0
GM0546	Leiden	3488.0	134.0	121160.0	5524.0
GM0547	Leiderdorp	2237.0	73.0	26810.0	2321.0
GM0553	Lisse	1466.0	36.0	22335.0	1423.0
GM0556	Maassluis	1945.0	163.0	32080.0	3778.0
GM0558	Wester-Koggenland	null	null	null	null
GM0559	Middelharnis	null	null	null	null
GM0563	Moordrecht	null	null	null	null
GM0567	Nieuwerkerk aan den IJssel	null	null	null	null
GM0568	Bernisse	423.0	1110.0	12365.0	216.0
GM0569	Nieuwkoop	442.0	1234.0	27105.0	344.0
GM0571	Nieuw-Lekkerland	null	null	null	null
GM0575	Noordwijk	1404.0	1595.0	25690.0	724.0
GM0576	Noordwijkerhout	1036.0	83.0	15955.0	706.0
GM0579	Oegstgeest	1708.0	67.0	22910.0	3139.0
GM0580	Oostflakkee	null	null	null	null
GM0584	Oud-Beijerland	1303.0	88.0	23715.0	1266.0
GM0585	Binnenmaas	642.0	626.0	28710.0	414.0
GM0588	Korendijk	296.0	2411.0	10700.0	140.0
GM0589	Oudewater	793.0	102.0	9870.0	253.0
GM0590	Papendrecht	1785.0	139.0	32115.0	3416.0
GM0595	Reeuwijk	null	null	null	null
GM0597	Ridderkerk	1703.0	155.0	45250.0	1909.0
GM0599	Rotterdam	3909.0	11529.0	618355.0	2960.0
GM0600	Rozenburg	null	null	null	null
GM0602	Rijnsburg	null	null	null	null
GM0603	Rijswijk	3152.0	44.0	47635.0	3390.0
GM0604	Sassenheim	null	null	null	null
GM0606	Schiedam	3270.0	186.0	76450.0	4247.0
GM0608	Schoonhoven	1135.0	64.0	11900.0	1896.0
GM0610	Sliedrecht	1569.0	118.0	24525.0	1911.0
GM0611	Cromstrijen	648.0	1592.0	12735.0	234.0
GM0612	Spijkenisse	2216.0	416.0	72560.0	2780.0
GM0613	Albrandswaard	980.0	195.0	25070.0	1150.0
GM0614	Westvoorne	597.0	4425.0	13965.0	262.0
GM0617	Strijen	583.0	730.0	8680.0	172.0
GM0619	Valkenburg	null	null	null	null
GM0620	Vianen	861.0	315.0	19595.0	499.0
GM0622	Vlaardingen	2826.0	305.0	70980.0	3002.0
GM0623	Vlist	422.0	279.0	9695.0	180.0
GM0625	Voorhout	null	null	null	null
GM0626	Voorschoten	1672.0	40.0	24950.0	2237.0
GM0627	Waddinxveen	1371.0	142.0	25505.0	912.0
GM0628	Warmond	null	null	null	null
GM0629	Wassenaar	1433.0	1144.0	25675.0	504.0
GM0632	Woerden	1262.0	359.0	50575.0	566.0
GM0637	Zoetermeer	2512.0	252.0	123560.0	3578.0
GM0638	Zoeterwoude	694.0	70.0	8075.0	380.0
GM0642	Zwijndrecht	2017.0	243.0	44545.0	2190.0
GM0643	Nederlek	894.0	347.0	14075.0	507.0
GM0644	Ouderkerk	612.0	150.0	8210.0	303.0
GM0645	Jacobswoude	null	null	null	null
GM0653	Gaasterlân-Sleat	null	null	null	null
GM0654	Borsele	297.0	5278.0	22580.0	159.0
GM0664	Goes	1233.0	934.0	36955.0	399.0
GM0668	West Maas en Waal	373.0	776.0	18420.0	238.0
GM0677	Hulst	454.0	5057.0	27385.0	136.0
GM0678	Kapelle	583.0	1250.0	12500.0	337.0
GM0683	Wymbritseradiel	null	null	null	null
GM0687	Middelburg	1627.0	454.0	47640.0	982.0
GM0689	Giessenlanden	269.0	151.0	14440.0	227.0
GM0693	Graafstroom	null	null	null	null
GM0694	Liesveld	null	null	null	null
GM0703	Reimerswaal	447.0	14046.0	21925.0	215.0
GM0707	Zederik	285.0	279.0	13655.0	185.0
GM0710	Wûnseradiel	null	null	null	null
GM0715	Terneuzen	779.0	6702.0	54710.0	218.0
GM0716	Tholen	431.0	10705.0	25405.0	173.0
GM0717	Veere	274.0	7364.0	21865.0	164.0
GM0718	Vlissingen	1811.0	31063.0	44445.0	1300.0
GM0733	Lingewaal	299.0	406.0	11060.0	219.0
GM0736	De Ronde Venen	822.0	1676.0	42640.0	425.0
GM0737	Tytsjerksteradiel	421.0	1213.0	31970.0	214.0
GM0738	Aalburg	341.0	277.0	12845.0	255.0
GM0743	Asten	880.0	118.0	16440.0	234.0
GM0744	Baarle-Nassau	306.0	7.0	6610.0	87.0
GM0748	Bergen op Zoom	1648.0	1283.0	66420.0	827.0
GM0753	Best	1318.0	79.0	28615.0	834.0
GM0755	Boekel	468.0	1.0	10090.0	292.0
GM0756	Boxmeer	621.0	236.0	28145.0	252.0
GM0757	Boxtel	1145.0	112.0	30320.0	476.0
GM0758	Breda	1970.0	263.0	179620.0	1425.0
GM0762	Deurne	822.0	139.0	31660.0	271.0
GM0765	Pekela	503.0	113.0	12705.0	259.0
GM0766	Dongen	1117.0	45.0	25355.0	866.0
GM0770	Eersel	537.0	86.0	18180.0	220.0
GM0772	Eindhoven	2272.0	120.0	220920.0	2520.0
GM0777	Etten-Leur	1534.0	57.0	42355.0	765.0
GM0779	Geertruidenberg	1058.0	300.0	21570.0	810.0
GM0784	Gilze en Rijen	1035.0	17.0	26070.0	398.0
GM0785	Goirle	1131.0	26.0	23095.0	549.0
GM0786	Grave	599.0	85.0	12695.0	467.0
GM0788	Haaren	326.0	84.0	13585.0	235.0
GM0794	Helmond	1571.0	153.0	89255.0	1677.0
GM0796	's-Hertogenbosch	1982.0	739.0	143730.0	1703.0
GM0797	Heusden	995.0	234.0	43165.0	547.0
GM0798	Hilvarenbeek	583.0	158.0	15090.0	159.0
GM0808	Lith	null	null	null	null
GM0809	Loon op Zand	991.0	58.0	23080.0	460.0
GM0815	Mill en Sint Hubert	300.0	95.0	10850.0	208.0
GM0820	Nuenen c.a.	1056.0	22.0	22620.0	671.0
GM0823	Oirschot	594.0	107.0	17980.0	177.0
GM0824	Oisterwijk	998.0	126.0	25800.0	404.0
GM0826	Oosterhout	1403.0	161.0	53715.0	751.0
GM0828	Oss	1353.0	752.0	84955.0	558.0
GM0840	Rucphen	657.0	6.0	22180.0	344.0
GM0844	Schijndel	982.0	12.0	23360.0	562.0
GM0845	Sint-Michielsgestel	572.0	90.0	28120.0	481.0
GM0846	Sint-Oedenrode	632.0	52.0	17935.0	278.0
GM0847	Someren	671.0	117.0	18690.0	233.0
GM0848	Son en Breugel	625.0	56.0	16235.0	626.0
GM0851	Steenbergen	608.0	1252.0	23375.0	159.0
GM0852	Waterland	627.0	6356.0	17135.0	329.0
GM0855	Tilburg	2660.0	192.0	210270.0	1794.0
GM0856	Uden	1282.0	48.0	40910.0	610.0
GM0858	Valkenswaard	1367.0	158.0	30335.0	552.0
GM0860	Veghel	975.0	76.0	37465.0	479.0
GM0861	Veldhoven	1571.0	20.0	44155.0	1392.0
GM0865	Vught	1163.0	94.0	25635.0	765.0
GM0866	Waalre	772.0	28.0	16765.0	749.0
GM0867	Waalwijk	1184.0	302.0	46495.0	720.0
GM0870	Werkendam	636.0	1728.0	26385.0	253.0
GM0873	Woensdrecht	592.0	25.0	21620.0	236.0
GM0874	Woudrichem	333.0	240.0	14425.0	293.0
GM0879	Zundert	499.0	46.0	21400.0	177.0
GM0880	Wormerland	1294.0	655.0	15775.0	408.0
GM0881	Onderbanken	450.0	8.0	7880.0	372.0
GM0882	Landgraaf	1340.0	8.0	37570.0	1528.0
GM0885	Arcen en Velden	null	null	null	null
GM0888	Beek	821.0	null	16270.0	774.0
GM0889	Beesel	718.0	102.0	13615.0	484.0
GM0893	Bergen (L.)	305.0	503.0	13235.0	128.0
GM0899	Brunssum	1592.0	13.0	28955.0	1683.0
GM0905	Eijsden	null	null	null	null
GM0907	Gennep	618.0	279.0	17285.0	363.0
GM0914	Haelen	null	null	null	null
GM0917	Heerlen	1688.0	56.0	88260.0	1963.0
GM0918	Helden	null	null	null	null
GM0920	Heythuysen	null	null	null	null
GM0925	Hunsel	null	null	null	null
GM0928	Kerkrade	1491.0	23.0	46785.0	2136.0
GM0929	Kessel	null	null	null	null
GM0933	Maasbracht	null	null	null	null
GM0934	Maasbree	null	null	null	null
GM0935	Maastricht	2211.0	341.0	122485.0	2163.0
GM0936	Margraten	null	null	null	null
GM0938	Meerssen	582.0	61.0	19255.0	712.0
GM0941	Meijel	null	null	null	null
GM0944	Mook en Middelaar	389.0	142.0	7795.0	448.0
GM0946	Nederweert	595.0	178.0	16750.0	168.0
GM0951	Nuth	495.0	3.0	15580.0	471.0
GM0957	Roermond	1486.0	1020.0	56930.0	935.0
GM0962	Schinnen	447.0	6.0	12900.0	536.0
GM0964	Sevenum	null	null	null	null
GM0965	Simpelveld	588.0	null	10845.0	677.0
GM0971	Stein	816.0	155.0	25390.0	1205.0
GM0975	Swalmen	null	null	null	null
GM0977	Thorn	null	null	null	null
GM0981	Vaals	810.0	1.0	9685.0	406.0
GM0983	Venlo	1486.0	433.0	100425.0	806.0
GM0984	Venray	982.0	166.0	43110.0	264.0
GM0986	Voerendaal	502.0	1.0	12455.0	395.0
GM0988	Weert	1266.0	105.0	48720.0	466.0
GM0993	Meerlo-Wanssum	null	null	null	null
GM0994	Valkenburg aan de Geul	594.0	20.0	16675.0	454.0
GM0995	Lelystad	1329.0	53424.0	76140.0	329.0
GM1507	Horst aan de Maas	533.0	326.0	41725.0	221.0
GM1509	Oude IJsselstreek	628.0	157.0	39595.0	290.0
GM1525	Teylingen	1308.0	494.0	35735.0	1252.0
GM1581	Utrechtse Heuvelrug	750.0	186.0	47950.0	363.0
GM1586	Oost Gelre	719.0	46.0	29700.0	271.0
GM1598	Koggenland	408.0	378.0	22485.0	280.0
GM1621	Lansingerland	1202.0	211.0	57120.0	1053.0
GM1640	Leudal	377.0	210.0	36220.0	222.0
GM1641	Maasgouw	415.0	1229.0	23905.0	523.0
GM1651	Eemsmond	357.0	35426.0	15925.0	84.0
GM1652	Gemert-Bakel	736.0	99.0	29315.0	240.0
GM1655	Halderberge	685.0	70.0	29340.0	394.0
GM1658	Heeze-Leende	562.0	100.0	15350.0	148.0
GM1659	Laarbeek	590.0	80.0	21800.0	394.0
GM1661	Reiderland	null	null	null	null
GM1663	De Marne	150.0	6987.0	10210.0	60.0
GM1666	Zevenhuizen-Moerkapelle	null	null	null	null
GM1667	Reusel-De Mierden	527.0	77.0	12710.0	163.0
GM1669	Roerdalen	367.0	56.0	20830.0	236.0
GM1670	Roggel en Neer	null	null	null	null
GM1671	Maasdonk	341.0	9.0	11240.0	302.0
GM1672	Rijnwoude	null	null	null	null
GM1673	Liemeer	null	null	null	null
GM1674	Roosendaal	1494.0	69.0	77025.0	723.0
GM1676	Schouwen-Duiveland	491.0	25795.0	33850.0	147.0
GM1679	Ambt Montfort	null	null	null	null
GM1680	Aa en Hunze	259.0	261.0	25355.0	92.0
GM1681	Borger-Odoorn	252.0	291.0	25625.0	93.0
GM1684	Cuijk	781.0	583.0	24780.0	484.0
GM1685	Landerd	445.0	33.0	15265.0	217.0
GM1690	De Wolden	281.0	163.0	23580.0	105.0
GM1695	Noord-Beveland	206.0	3568.0	7530.0	88.0
GM1696	Wijdemeren	559.0	2850.0	23185.0	484.0
GM1699	Noordenveld	629.0	451.0	31085.0	155.0
GM1700	Twenterand	565.0	186.0	33930.0	319.0
GM1701	Westerveld	200.0	423.0	18930.0	68.0
GM1702	Sint Anthonis	255.0	49.0	11690.0	118.0
GM1705	Lingewaard	865.0	697.0	45775.0	736.0
GM1706	Cranendonck	560.0	169.0	20345.0	266.0
GM1708	Steenwijkerland	585.0	3177.0	43350.0	150.0
GM1709	Moerdijk	678.0	2466.0	36730.0	230.0
GM1711	Echt-Susteren	652.0	141.0	31975.0	310.0
GM1714	Sluis	353.0	2751.0	23820.0	85.0
GM1719	Drimmelen	702.0	2329.0	26695.0	278.0
GM1721	Bernheze	636.0	66.0	29690.0	331.0
GM1722	Ferwerderadiel	197.0	3545.0	8790.0	90.0
GM1723	Alphen-Chaam	295.0	47.0	9715.0	104.0
GM1724	Bergeijk	494.0	74.0	18255.0	181.0
GM1728	Bladel	658.0	26.0	19835.0	263.0
GM1729	Gulpen-Wittem	263.0	18.0	14485.0	198.0
GM1730	Tynaarlo	447.0	430.0	32490.0	227.0
GM1731	Midden-Drenthe	390.0	508.0	33365.0	98.0
GM1734	Overbetuwe	750.0	585.0	46665.0	427.0
GM1735	Hof van Twente	581.0	276.0	34995.0	165.0
GM1740	Neder-Betuwe	387.0	745.0	22555.0	376.0
GM1742	Rijssen-Holten	1013.0	26.0	37660.0	400.0
GM1771	Geldrop-Mierlo	1275.0	37.0	38855.0	1253.0
GM1773	Olst-Wijhe	410.0	438.0	17770.0	156.0
GM1774	Dinkelland	455.0	112.0	25945.0	148.0
GM1783	Westland	1341.0	1105.0	103240.0	1298.0
GM1842	Midden-Delfland	1223.0	203.0	18455.0	390.0
GM1859	Berkelland	628.0	204.0	44665.0	173.0
GM1876	Bronckhorst	348.0	294.0	36930.0	130.0
GM1883	Sittard-Geleen	1350.0	153.0	93690.0	1186.0
GM1884	Kaag en Braassem	533.0	892.0	25745.0	407.0
GM1891	Dantumadiel	420.0	219.0	19030.0	223.0
GM1892	Zuidplas	1122.0	437.0	40890.0	685.0
GM1894	Peel en Maas	548.0	197.0	43315.0	272.0
GM1895	Oldambt	740.0	6924.0	38560.0	170.0
GM1896	Zwartewaterland	667.0	518.0	22165.0	268.0
GM1900	Sûdwest Fryslân	814.0	38292.0	84180.0	185.0
GM1901	Bodegraven-Reeuwijk	1022.0	1290.0	32910.0	435.0
GM1903	Eijsden-Margraten	423.0	93.0	24980.0	323.0
GM1904	Stichtse Vecht	1163.0	1019.0	63855.0	661.0
GM1908	Menameradiel	267.0	120.0	13670.0	199.0
GM1911	Hollands Kroon	403.0	30459.0	47500.0	133.0
