code	name	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017
GM0370	Beemster	6	6	6	6	6	6	6	6	6	6	6	6	6	6
GM0372	Bennebroek	10	10	10	10	10	null	null	null	null	null	null	null	null	null
GM0373	Bergen (NH.)	9	9	9	9	9	9	9	9	9	9	9	9	9	9
GM0375	Beverwijk	10	10	10	10	10	10	10	11	11	11	11	11	12	12
GM0376	Blaricum	12	12	12	12	12	12	11	11	11	12	11	11	11	11
GM0377	Bloemendaal	14	14	14	14	14	13	13	13	13	13	13	13	13	13
GM0381	Bussum	12	12	12	12	12	12	12	12	12	12	12	12	null	null
GM0383	Castricum	6	6	6	6	7	7	7	7	7	7	7	7	7	7
GM0384	Diemen	11	11	11	12	12	12	13	13	13	13	14	14	14	15
GM0385	Edam-Volendam	4	4	4	4	4	4	4	3	3	4	4	4	4	4
GM0388	Enkhuizen	6	6	6	6	7	7	7	7	8	8	8	8	9	9
GM0392	Haarlem	10	10	10	10	11	11	11	11	12	12	12	12	12	13
GM0393	Haarlemmerliede c.a.	6	6	6	7	7	7	7	7	8	8	8	8	9	8
GM0394	Haarlemmermeer	10	10	10	10	10	10	10	10	10	10	11	11	11	11
GM0395	Harenkarspel	5	5	5	5	5	5	5	6	6	null	null	null	null	null
GM0396	Heemskerk	10	10	9	9	9	9	9	9	9	9	9	9	9	9
GM0397	Heemstede	12	12	12	12	12	12	12	12	13	12	13	13	12	13
GM0398	Heerhugowaard	8	8	8	8	8	8	8	8	8	8	8	9	9	9
GM0399	Heiloo	7	7	7	7	7	8	8	8	8	8	8	8	8	8
GM0400	Den Helder	10	10	10	10	10	10	10	10	10	10	10	10	10	10
GM0402	Hilversum	11	11	11	11	11	11	12	12	12	12	12	13	13	13
GM0405	Hoorn	8	8	8	8	8	8	8	8	8	8	8	9	9	9
GM0406	Huizen	10	10	10	10	10	10	10	10	10	10	10	10	10	10
GM0412	Niedorp	4	4	4	4	5	5	5	5	null	null	null	null	null	null
GM0415	Landsmeer	7	8	8	8	8	8	8	8	8	8	8	9	9	9
GM0416	Langedijk	5	5	6	6	6	6	6	6	6	6	6	6	6	6
GM0417	Laren	14	13	13	13	13	12	13	13	13	13	13	13	14	14
GM0420	Medemblik	6	6	7	5	5	6	6	6	6	6	7	7	7	8
GM0424	Muiden	10	10	11	11	11	11	11	11	11	11	11	11	null	null
GM0425	Naarden	12	12	12	12	12	12	12	12	12	12	12	12	null	null
GM0429	Obdam	3	3	3	null	null	null	null	null	null	null	null	null	null	null
GM0431	Oostzaan	6	6	6	6	6	6	6	6	6	6	6	6	7	6
GM0432	Opmeer	4	4	4	4	4	4	4	4	4	4	4	4	5	5
GM0437	Ouder-Amstel	11	11	11	11	11	11	11	11	11	12	12	12	12	12
GM0439	Purmerend	9	9	9	9	9	9	9	9	9	9	9	9	9	9
GM0441	Schagen	8	8	8	8	8	7	7	7	7	7	7	7	7	7
GM0448	Texel	6	7	7	7	7	7	7	7	7	7	7	7	7	7
GM0450	Uitgeest	6	6	6	6	7	7	7	7	6	7	7	7	7	7
GM0451	Uithoorn	10	10	10	10	10	10	10	10	11	11	11	11	11	12
GM0453	Velsen	8	8	8	8	8	8	9	9	9	9	9	9	9	9
GM0454	Venhuizen	7	7	null	null	null	null	null	null	null	null	null	null	null	null
GM0457	Weesp	10	10	10	10	10	11	11	11	11	11	11	11	11	11
GM0458	Schermer	4	4	4	5	5	5	5	5	5	6	6	null	null	null
GM0459	Wervershoof	3	3	3	3	3	4	4	null	null	null	null	null	null	null
GM0462	Wieringen	5	5	5	5	5	5	5	5	null	null	null	null	null	null
GM0463	Wieringermeer	5	5	5	6	6	6	6	6	null	null	null	null	null	null
GM0466	Wognum	4	4	4	null	null	null	null	null	null	null	null	null	null	null
GM0473	Zandvoort	13	12	13	12	13	13	13	13	13	13	13	13	13	14
GM0476	Zijpe	6	6	6	6	6	6	7	7	7	null	null	null	null	null
GM0478	Zeevang	7	7	6	7	7	7	7	7	7	7	8	8	null	null
GM0479	Zaanstad	9	8	9	9	9	9	9	9	9	9	9	10	10	10
GM0480	Ter Aar	4	4	4	null	null	null	null	null	null	null	null	null	null	null
GM0482	Alblasserdam	7	7	7	7	7	7	7	7	7	7	7	7	7	7
GM0483	Alkemade	4	4	4	4	4	null	null	null	null	null	null	null	null	null
GM0484	Alphen aan den Rijn	9	9	9	9	9	9	9	9	9	9	8	8	9	9
GM0489	Barendrecht	7	7	7	7	7	7	7	7	7	8	8	8	8	8
GM0491	Bergambacht	4	4	4	4	4	4	4	5	5	5	5	null	null	null
GM0492	Bergschenhoek	7	7	7	null	null	null	null	null	null	null	null	null	null	null
GM0493	Berkel en Rodenrijs	6	6	6	null	null	null	null	null	null	null	null	null	null	null
GM0495	Bleiswijk	6	6	6	null	null	null	null	null	null	null	null	null	null	null
GM0497	Bodegraven	5	5	5	6	6	6	6	null	null	null	null	null	null	null
GM0498	Drechterland	4	4	5	5	5	5	5	6	6	6	6	7	7	7
GM0499	Boskoop	5	5	5	6	6	6	6	6	6	6	null	null	null	null
GM0501	Brielle	8	8	8	8	8	8	9	9	8	8	8	9	9	9
GM0502	Capelle aan den IJssel	11	11	11	10	10	11	11	11	11	11	11	11	11	11
GM0503	Delft	11	11	12	12	12	12	13	13	13	13	13	13	14	14
GM0504	Dirksland	3	3	3	3	3	3	3	3	3	null	null	null	null	null
GM0505	Dordrecht	10	10	10	10	10	10	10	10	11	11	11	11	11	11
GM0511	Goedereede	3	3	3	3	3	3	3	3	3	null	null	null	null	null
GM0512	Gorinchem	9	9	9	9	9	9	9	9	9	9	9	10	10	10
GM0513	Gouda	7	7	7	7	7	8	8	8	8	8	8	8	8	9
GM0517	's-Gravendeel	4	4	4	null	null	null	null	null	null	null	null	null	null	null
GM0518	's-Gravenhage	12	13	13	13	13	14	14	15	15	16	16	16	17	17
GM0523	Hardinxveld-Giessendam	3	3	3	3	3	3	3	3	3	3	3	3	3	3
GM0529	Noorder-Koggenland	6	6	6	null	null	null	null	null	null	null	null	null	null	null
GM0530	Hellevoetsluis	9	9	9	9	9	9	9	10	10	9	9	9	9	9
GM0531	Hendrik-Ido-Ambacht	6	6	6	6	6	6	6	6	6	6	6	6	6	6
GM0532	Stede Broec	5	5	5	5	6	6	6	6	6	6	7	7	7	8
GM0534	Hillegom	8	8	8	8	8	9	9	9	10	10	10	10	11	11
GM0537	Katwijk	4	4	4	5	5	5	5	5	5	5	5	5	6	6
GM0542	Krimpen aan den IJssel	8	8	8	8	8	8	7	7	7	7	7	7	7	7
GM0545	Leerdam	8	8	8	8	8	8	8	8	8	8	8	8	8	8
GM0546	Leiden	12	12	12	12	12	12	13	13	13	13	14	14	14	14
GM0547	Leiderdorp	10	10	10	10	10	10	10	10	10	10	10	10	10	10
GM0553	Lisse	7	7	8	8	8	8	8	9	8	8	8	8	8	8
GM0556	Maassluis	7	7	7	7	7	7	7	7	7	7	8	8	8	8
GM0558	Wester-Koggenland	4	4	4	null	null	null	null	null	null	null	null	null	null	null
GM0559	Middelharnis	3	4	4	4	4	4	4	4	4	null	null	null	null	null
GM0563	Moordrecht	13	13	13	13	13	13	null	null	null	null	null	null	null	null
GM0567	Nieuwerkerk aan den IJssel	6	6	6	6	6	6	null	null	null	null	null	null	null	null
GM0568	Bernisse	6	6	6	6	6	6	6	6	6	6	6	null	null	null
GM0569	Nieuwkoop	5	5	5	5	5	5	5	5	5	5	5	5	6	6
GM0571	Nieuw-Lekkerland	4	4	4	4	4	4	4	4	4	null	null	null	null	null
GM0575	Noordwijk	9	9	10	10	10	11	11	11	11	11	11	11	12	12
GM0576	Noordwijkerhout	7	8	8	9	9	9	9	9	9	9	10	10	10	11
GM0579	Oegstgeest	14	14	14	14	14	14	14	14	14	14	15	15	15	15
GM0580	Oostflakkee	3	3	3	3	4	4	4	4	4	null	null	null	null	null
GM0584	Oud-Beijerland	6	6	6	6	6	6	6	6	6	6	6	6	6	6
GM0585	Binnenmaas	5	5	5	5	5	5	5	5	5	5	5	5	5	5
GM0588	Korendijk	4	4	4	4	4	4	4	4	4	4	4	4	4	4
GM0589	Oudewater	3	3	4	4	4	4	4	4	4	4	4	4	4	5
GM0590	Papendrecht	8	8	8	8	8	8	8	8	8	8	8	8	8	8
GM0595	Reeuwijk	5	5	5	5	5	5	5	null	null	null	null	null	null	null
GM0597	Ridderkerk	7	8	8	8	8	8	8	8	8	8	8	8	8	8
GM0599	Rotterdam	10	10	10	10	10	10	11	11	11	12	12	12	12	12
GM0600	Rozenburg	10	10	10	10	10	10	10	null	null	null	null	null	null	null
GM0602	Rijnsburg	5	5	null	null	null	null	null	null	null	null	null	null	null	null
GM0603	Rijswijk	15	14	15	15	15	15	15	15	15	15	15	15	15	15
GM0604	Sassenheim	8	7	null	null	null	null	null	null	null	null	null	null	null	null
GM0606	Schiedam	8	8	8	8	8	9	9	10	10	10	11	11	12	12
GM0608	Schoonhoven	6	6	6	6	6	6	6	6	6	6	6	null	null	null
GM0610	Sliedrecht	4	4	4	4	4	5	5	5	5	5	5	5	5	5
GM0611	Cromstrijen	5	5	5	5	5	4	5	5	5	5	4	4	4	4
GM0612	Spijkenisse	9	9	9	9	9	9	9	9	9	9	9	null	null	null
GM0613	Albrandswaard	7	7	7	7	7	7	8	7	7	8	8	8	8	8
GM0614	Westvoorne	7	6	7	7	6	6	7	7	7	7	7	7	7	7
GM0617	Strijen	5	5	5	5	5	5	5	5	5	5	5	5	5	5
GM0619	Valkenburg	4	4	null	null	null	null	null	null	null	null	null	null	null	null
GM0620	Vianen	6	6	6	6	6	6	6	6	6	6	6	6	6	6
GM0622	Vlaardingen	7	7	7	7	7	7	8	8	8	8	9	9	9	9
GM0623	Vlist	4	4	4	4	4	4	4	4	4	4	4	null	null	null
GM0625	Voorhout	7	7	null	null	null	null	null	null	null	null	null	null	null	null
GM0626	Voorschoten	14	14	14	14	13	13	13	13	13	13	13	13	13	13
GM0627	Waddinxveen	6	6	6	6	6	6	6	6	6	7	7	7	7	7
GM0628	Warmond	8	9	null	null	null	null	null	null	null	null	null	null	null	null
GM0629	Wassenaar	22	22	22	22	22	22	21	21	21	21	22	22	22	22
GM0632	Woerden	6	6	6	6	6	6	6	6	6	6	6	6	7	7
GM0637	Zoetermeer	11	11	11	11	11	11	11	11	11	11	11	11	11	11
GM0638	Zoeterwoude	6	6	6	6	6	6	6	6	6	6	6	6	6	6
GM0642	Zwijndrecht	7	7	7	7	7	7	7	7	7	7	7	7	7	8
GM0643	Nederlek	5	5	5	5	5	5	5	5	5	6	6	null	null	null
GM0644	Ouderkerk	3	3	3	3	3	4	3	3	3	4	4	null	null	null
GM0645	Jacobswoude	5	5	5	5	5	null	null	null	null	null	null	null	null	null
GM0653	Gaasterlân-Sleat	4	3	4	4	4	3	4	4	4	3	null	null	null	null
GM0654	Borsele	5	5	5	5	5	6	5	6	6	6	6	6	6	6
GM0664	Goes	7	7	7	7	7	7	7	8	8	8	8	8	8	8
GM0668	West Maas en Waal	4	4	4	4	4	4	4	5	5	5	5	5	5	5
GM0677	Hulst	21	21	21	21	21	21	21	21	22	22	23	23	24	24
GM0678	Kapelle	5	5	5	5	5	5	5	5	5	5	5	5	5	6
GM0683	Wymbritseradiel	3	3	3	3	3	3	3	null	null	null	null	null	null	null
GM0687	Middelburg	9	9	9	9	9	9	9	9	9	9	9	10	10	10
GM0689	Giessenlanden	4	4	4	4	4	4	4	4	4	4	4	4	4	4
GM0693	Graafstroom	2	2	2	3	2	2	2	3	2	null	null	null	null	null
GM0694	Liesveld	3	3	3	3	3	3	3	3	3	null	null	null	null	null
GM0703	Reimerswaal	5	5	6	6	6	6	6	7	7	8	8	9	9	9
GM0707	Zederik	2	2	2	2	2	2	3	3	3	3	3	3	3	3
GM0710	Wûnseradiel	5	4	5	5	5	5	4	null	null	null	null	null	null	null
GM0715	Terneuzen	16	16	16	16	16	16	16	16	17	17	17	18	18	18
GM0716	Tholen	4	4	4	4	4	4	4	5	5	5	5	5	5	5
GM0717	Veere	5	5	5	5	6	6	6	6	6	6	6	6	6	6
GM0718	Vlissingen	12	12	12	12	12	12	13	13	13	13	13	14	14	14
GM0733	Lingewaal	4	4	4	4	4	4	4	4	4	4	5	5	5	5
GM0736	De Ronde Venen	7	7	7	7	7	7	7	8	8	8	8	8	9	9
GM0737	Tytsjerksteradiel	3	3	3	3	3	3	3	3	3	3	3	3	3	3
GM0738	Aalburg	2	3	3	3	3	3	3	3	3	3	3	4	4	4
GM0743	Asten	4	4	4	4	4	4	4	4	5	6	6	6	7	7
GM0744	Baarle-Nassau	25	25	24	24	24	24	24	24	24	23	23	23	23	23
GM0748	Bergen op Zoom	9	9	9	9	9	9	9	9	9	9	10	10	10	10
GM0753	Best	8	8	8	8	8	8	8	8	8	8	8	8	9	9
GM0755	Boekel	3	3	3	4	4	4	4	4	5	5	5	5	6	6
GM0756	Boxmeer	7	7	7	7	7	7	7	7	7	7	7	7	7	7
GM0757	Boxtel	6	6	6	6	6	6	6	6	7	7	7	7	7	7
GM0758	Breda	10	10	10	10	10	10	11	11	11	11	11	11	11	11
GM0762	Deurne	4	4	5	5	5	5	5	5	5	5	5	5	5	6
GM0765	Pekela	6	6	6	6	6	6	6	6	6	6	6	6	6	6
GM0766	Dongen	6	6	6	6	6	6	6	6	6	6	6	6	6	7
GM0770	Eersel	5	5	5	5	5	5	5	5	6	6	6	6	6	6
GM0772	Eindhoven	11	11	12	12	12	12	12	13	13	13	13	14	14	14
GM0777	Etten-Leur	8	8	8	8	8	8	8	9	9	9	9	9	9	9
GM0779	Geertruidenberg	6	6	6	6	6	6	6	6	6	6	6	6	6	6
