code	name	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017
GM0203	Barneveld	22	23	23	24	24	24	24	24	24	24	24	25	25	25
GM0207	Bergh	28	null	null	null	null	null	null	null	null	null	null	null	null	null
GM0209	Beuningen	26	27	28	29	30	31	32	32	33	33	33	34	34	33
GM0211	Borculo	27	null	null	null	null	null	null	null	null	null	null	null	null	null
GM0213	Brummen	28	29	29	29	30	30	30	31	30	31	31	31	31	31
GM0214	Buren	29	29	30	30	31	31	31	32	32	32	32	32	32	32
GM0216	Culemborg	25	25	26	27	27	28	28	29	29	29	29	30	30	31
GM0218	Didam	29	null	null	null	null	null	null	null	null	null	null	null	null	null
GM0219	Dinxperlo	27	null	null	null	null	null	null	null	null	null	null	null	null	null
GM0221	Doesburg	28	28	28	29	29	30	30	31	31	31	31	31	32	32
GM0222	Doetinchem	26	27	27	28	28	29	29	29	30	30	30	30	30	30
GM0225	Druten	26	27	27	28	28	29	30	30	30	30	31	31	31	31
GM0226	Duiven	24	25	26	27	28	29	30	31	32	33	33	34	34	34
GM0228	Ede	24	24	25	25	25	26	26	27	27	27	27	27	27	27
GM0229	Eibergen	28	null	null	null	null	null	null	null	null	null	null	null	null	null
GM0230	Elburg	25	25	25	26	26	26	26	26	26	26	26	26	26	27
GM0232	Epe	28	29	29	30	30	30	30	30	30	30	30	30	30	30
GM0233	Ermelo	27	27	28	28	28	29	29	29	29	29	29	29	29	29
GM0236	Geldermalsen	26	27	27	28	28	28	29	29	29	29	29	30	30	30
GM0237	Gendringen	27	null	null	null	null	null	null	null	null	null	null	null	null	null
GM0239	Gorssel	31	null	null	null	null	null	null	null	null	null	null	null	null	null
GM0240	Groenlo	26	27	27	null	null	null	null	null	null	null	null	null	null	null
GM0241	Groesbeek	29	29	30	30	31	31	31	32	32	31	31	32	null	null
GM0243	Harderwijk	24	25	25	26	26	26	26	26	26	26	26	27	27	27
GM0244	Hattem	27	27	27	28	28	28	28	29	28	28	28	29	29	28
GM0246	Heerde	27	28	28	29	29	29	29	30	29	29	29	30	30	30
GM0248	Hengelo (Gld.)	28	null	null	null	null	null	null	null	null	null	null	null	null	null
GM0252	Heumen	29	29	30	30	31	31	32	32	32	32	33	33	33	33
GM0256	Hummelo en Keppel	31	null	null	null	null	null	null	null	null	null	null	null	null	null
GM0260	Lichtenvoorde	26	null	null	null	null	null	null	null	null	null	null	null	null	null
GM0262	Lochem	29	30	30	30	31	31	31	31	31	31	31	31	31	31
GM0263	Maasdriel	27	28	28	29	29	30	30	30	31	31	31	31	31	31
GM0265	Millingen aan de Rijn	28	29	29	30	31	32	32	33	33	33	34	null	null	null
