code	name	OAD_2013	OPP_WATER_2013	AANT_INW_2013	BEV_DICHTH_2013
GM0352	Wijk bij Duurstede	1085.0	270.0	23035.0	484.0
GM0353	IJsselstein	1755.0	58.0	34255.0	1623.0
GM0355	Zeist	1491.0	14.0	61420.0	1266.0
GM0356	Nieuwegein	1800.0	201.0	60895.0	2576.0
GM0358	Aalsmeer	829.0	1189.0	30615.0	1501.0
GM0361	Alkmaar	2306.0	192.0	94505.0	3228.0
GM0362	Amstelveen	2042.0	266.0	84380.0	2037.0
GM0363	Amsterdam	6078.0	5345.0	799275.0	4819.0
GM0364	Andijk	null	null	null	null
GM0365	Graft-De Rijp	410.0	182.0	6430.0	322.0
GM0366	Anna Paulowna	null	null	null	null
GM0370	Beemster	556.0	149.0	8785.0	124.0
GM0372	Bennebroek	null	null	null	null
GM0373	Bergen (NH.)	664.0	2234.0	30330.0	312.0
GM0375	Beverwijk	2538.0	177.0	40070.0	2188.0
GM0376	Blaricum	890.0	441.0	9105.0	821.0
GM0377	Bloemendaal	999.0	543.0	22195.0	558.0
GM0381	Bussum	2325.0	7.0	32630.0	4036.0
GM0383	Castricum	1202.0	1086.0	34400.0	695.0
GM0384	Diemen	2209.0	205.0	25215.0	2103.0
GM0385	Edam-Volendam	1459.0	849.0	28755.0	1765.0
GM0388	Enkhuizen	1327.0	10356.0	18315.0	1444.0
GM0392	Haarlem	3312.0	287.0	153090.0	5239.0
GM0393	Haarlemmerliede c.a.	589.0	192.0	5525.0	287.0
GM0394	Haarlemmermeer	1461.0	660.0	144150.0	807.0
GM0395	Harenkarspel	null	null	null	null
GM0396	Heemskerk	2114.0	446.0	39115.0	1438.0
GM0397	Heemstede	1539.0	43.0	26315.0	2856.0
GM0398	Heerhugowaard	1574.0	166.0	52890.0	1380.0
GM0399	Heiloo	1115.0	30.0	22595.0	1208.0
GM0400	Den Helder	1666.0	13371.0	56945.0	1263.0
GM0402	Hilversum	2423.0	73.0	86015.0	1885.0
GM0405	Hoorn	1599.0	3307.0	71360.0	3536.0
GM0406	Huizen	1889.0	752.0	41445.0	2622.0
GM0412	Niedorp	null	null	null	null
GM0415	Landsmeer	898.0	397.0	10455.0	464.0
GM0416	Langedijk	861.0	306.0	26900.0	1122.0
GM0417	Laren	999.0	null	10890.0	877.0
GM0420	Medemblik	490.0	13616.0	43245.0	356.0
GM0424	Muiden	411.0	2204.0	6390.0	442.0
GM0425	Naarden	1092.0	1149.0	17260.0	807.0
GM0429	Obdam	null	null	null	null
GM0431	Oostzaan	988.0	453.0	9140.0	792.0
GM0432	Opmeer	476.0	41.0	11380.0	274.0
GM0437	Ouder-Amstel	1280.0	166.0	13250.0	549.0
GM0439	Purmerend	2230.0	134.0	79480.0	3423.0
GM0441	Schagen	659.0	1952.0	46205.0	275.0
GM0448	Texel	396.0	30164.0	13660.0	85.0
GM0450	Uitgeest	1008.0	313.0	13060.0	682.0
GM0451	Uithoorn	1394.0	118.0	28385.0	1557.0
GM0453	Velsen	1753.0	1828.0	67120.0	1499.0
GM0454	Venhuizen	null	null	null	null
GM0457	Weesp	1583.0	133.0	18150.0	885.0
GM0458	Schermer	139.0	311.0	5500.0	90.0
GM0459	Wervershoof	null	null	null	null
GM0462	Wieringen	null	null	null	null
GM0463	Wieringermeer	null	null	null	null
GM0466	Wognum	null	null	null	null
GM0473	Zandvoort	1463.0	1190.0	16590.0	517.0
GM0476	Zijpe	null	null	null	null
GM0478	Zeevang	247.0	1715.0	6315.0	166.0
GM0479	Zaanstad	1870.0	932.0	149620.0	2024.0
GM0480	Ter Aar	null	null	null	null
GM0482	Alblasserdam	1440.0	129.0	19640.0	2239.0
GM0483	Alkemade	null	null	null	null
GM0484	Alphen aan den Rijn	2202.0	270.0	72910.0	1327.0
GM0489	Barendrecht	1632.0	182.0	47370.0	2379.0
GM0491	Bergambacht	487.0	296.0	9935.0	283.0
GM0492	Bergschenhoek	null	null	null	null
GM0493	Berkel en Rodenrijs	null	null	null	null
GM0495	Bleiswijk	null	null	null	null
GM0497	Bodegraven	null	null	null	null
GM0498	Drechterland	453.0	2163.0	19295.0	326.0
GM0499	Boskoop	813.0	211.0	15195.0	1024.0
GM0501	Brielle	835.0	354.0	16320.0	591.0
GM0502	Capelle aan den IJssel	2240.0	118.0	66025.0	4644.0
GM0503	Delft	3384.0	123.0	99095.0	4340.0
GM0504	Dirksland	null	null	null	null
GM0505	Dordrecht	2466.0	2064.0	118465.0	1503.0
GM0511	Goedereede	null	null	null	null
GM0512	Gorinchem	1696.0	306.0	35125.0	1861.0
GM0513	Gouda	2422.0	127.0	70905.0	4210.0
GM0517	's-Gravendeel	null	null	null	null
GM0518	's-Gravenhage	4720.0	1624.0	505855.0	6179.0
GM0523	Hardinxveld-Giessendam	930.0	243.0	17720.0	1047.0
GM0529	Noorder-Koggenland	null	null	null	null
GM0530	Hellevoetsluis	1547.0	1471.0	39085.0	1239.0
GM0531	Hendrik-Ido-Ambacht	1679.0	130.0	28640.0	2701.0
GM0532	Stede Broec	1070.0	182.0	21430.0	1473.0
GM0534	Hillegom	1432.0	56.0	20865.0	1617.0
GM0537	Katwijk	1941.0	659.0	62685.0	2554.0
GM0542	Krimpen aan den IJssel	1809.0	127.0	28855.0	3758.0
GM0545	Leerdam	1222.0	62.0	20715.0	613.0
GM0546	Leiden	3448.0	134.0	119800.0	5462.0
GM0547	Leiderdorp	2230.0	73.0	26740.0	2315.0
GM0553	Lisse	1460.0	36.0	22390.0	1427.0
GM0556	Maassluis	1924.0	163.0	31985.0	3767.0
GM0558	Wester-Koggenland	null	null	null	null
GM0559	Middelharnis	null	null	null	null
GM0563	Moordrecht	null	null	null	null
GM0567	Nieuwerkerk aan den IJssel	null	null	null	null
GM0568	Bernisse	422.0	1110.0	12395.0	216.0
GM0569	Nieuwkoop	436.0	1234.0	27080.0	344.0
GM0571	Nieuw-Lekkerland	null	null	null	null
GM0575	Noordwijk	1401.0	1595.0	25670.0	723.0
GM0576	Noordwijkerhout	989.0	83.0	15740.0	697.0
GM0579	Oegstgeest	1707.0	67.0	23150.0	3173.0
GM0580	Oostflakkee	null	null	null	null
GM0584	Oud-Beijerland	1306.0	88.0	23440.0	1251.0
GM0585	Binnenmaas	633.0	626.0	28965.0	418.0
GM0588	Korendijk	300.0	2411.0	10775.0	141.0
GM0589	Oudewater	793.0	102.0	9870.0	253.0
GM0590	Papendrecht	1805.0	139.0	32080.0	3413.0
GM0595	Reeuwijk	null	null	null	null
GM0597	Ridderkerk	1707.0	155.0	45330.0	1912.0
GM0599	Rotterdam	3879.0	11529.0	616295.0	2951.0
GM0600	Rozenburg	null	null	null	null
GM0602	Rijnsburg	null	null	null	null
GM0603	Rijswijk	3133.0	44.0	47370.0	3371.0
GM0604	Sassenheim	null	null	null	null
GM0606	Schiedam	3282.0	186.0	76215.0	4234.0
GM0608	Schoonhoven	1104.0	64.0	11865.0	1890.0
GM0610	Sliedrecht	1572.0	118.0	24390.0	1901.0
GM0611	Cromstrijen	646.0	1592.0	12760.0	235.0
GM0612	Spijkenisse	2213.0	416.0	72375.0	2773.0
GM0613	Albrandswaard	988.0	195.0	25100.0	1151.0
GM0614	Westvoorne	578.0	4425.0	13890.0	261.0
GM0617	Strijen	584.0	730.0	8775.0	174.0
GM0619	Valkenburg	null	null	null	null
GM0620	Vianen	851.0	315.0	19670.0	501.0
GM0622	Vlaardingen	2814.0	305.0	70905.0	2999.0
GM0623	Vlist	420.0	279.0	9730.0	181.0
GM0625	Voorhout	null	null	null	null
GM0626	Voorschoten	1673.0	40.0	24655.0	2210.0
GM0627	Waddinxveen	1348.0	142.0	25215.0	901.0
GM0628	Warmond	null	null	null	null
GM0629	Wassenaar	1438.0	1144.0	25655.0	504.0
GM0632	Woerden	1264.0	359.0	50345.0	564.0
GM0637	Zoetermeer	2503.0	252.0	123090.0	3565.0
GM0638	Zoeterwoude	690.0	70.0	8120.0	382.0
GM0642	Zwijndrecht	2017.0	243.0	44610.0	2193.0
GM0643	Nederlek	882.0	347.0	14130.0	509.0
GM0644	Ouderkerk	608.0	150.0	8145.0	301.0
GM0645	Jacobswoude	null	null	null	null
GM0653	Gaasterlân-Sleat	266.0	11422.0	10195.0	107.0
GM0654	Borsele	297.0	5278.0	22680.0	160.0
GM0664	Goes	1239.0	934.0	36970.0	399.0
GM0668	West Maas en Waal	367.0	776.0	18410.0	238.0
GM0677	Hulst	472.0	5057.0	27515.0	137.0
GM0678	Kapelle	570.0	1250.0	12495.0	337.0
GM0683	Wymbritseradiel	null	null	null	null
GM0687	Middelburg	1717.0	454.0	47520.0	980.0
GM0689	Giessenlanden	274.0	151.0	14465.0	227.0
GM0693	Graafstroom	null	null	null	null
GM0694	Liesveld	null	null	null	null
GM0703	Reimerswaal	448.0	14046.0	21860.0	214.0
GM0707	Zederik	281.0	279.0	13535.0	184.0
GM0710	Wûnseradiel	null	null	null	null
GM0715	Terneuzen	779.0	6702.0	54730.0	218.0
GM0716	Tholen	429.0	10705.0	25515.0	174.0
GM0717	Veere	273.0	7364.0	21900.0	165.0
GM0718	Vlissingen	1801.0	31063.0	44450.0	1300.0
GM0733	Lingewaal	294.0	406.0	11005.0	218.0
GM0736	De Ronde Venen	823.0	1676.0	42845.0	428.0
GM0737	Tytsjerksteradiel	422.0	1213.0	31980.0	214.0
GM0738	Aalburg	340.0	277.0	12775.0	253.0
GM0743	Asten	875.0	118.0	16390.0	234.0
GM0744	Baarle-Nassau	297.0	7.0	6700.0	88.0
GM0748	Bergen op Zoom	1635.0	1283.0	66285.0	826.0
GM0753	Best	1324.0	79.0	28635.0	835.0
GM0755	Boekel	466.0	1.0	10060.0	292.0
GM0756	Boxmeer	616.0	236.0	28225.0	253.0
GM0757	Boxtel	1137.0	112.0	30435.0	478.0
GM0758	Breda	1979.0	263.0	178140.0	1413.0
GM0762	Deurne	821.0	139.0	31730.0	271.0
GM0765	Pekela	519.0	113.0	12805.0	261.0
GM0766	Dongen	1126.0	45.0	25380.0	866.0
GM0770	Eersel	517.0	86.0	18195.0	221.0
GM0772	Eindhoven	2261.0	120.0	218430.0	2492.0
GM0777	Etten-Leur	1563.0	57.0	42275.0	764.0
GM0779	Geertruidenberg	1058.0	300.0	21510.0	808.0
GM0784	Gilze en Rijen	1004.0	17.0	25855.0	395.0
GM0785	Goirle	1121.0	26.0	22930.0	545.0
GM0786	Grave	586.0	85.0	12730.0	468.0
GM0788	Haaren	326.0	84.0	13570.0	235.0
GM0794	Helmond	1553.0	153.0	89020.0	1673.0
GM0796	's-Hertogenbosch	1967.0	739.0	142815.0	1692.0
GM0797	Heusden	990.0	234.0	43245.0	548.0
GM0798	Hilvarenbeek	565.0	158.0	15085.0	159.0
GM0808	Lith	null	null	null	null
GM0809	Loon op Zand	982.0	58.0	23080.0	460.0
GM0815	Mill en Sint Hubert	294.0	95.0	10905.0	209.0
GM0820	Nuenen c.a.	1051.0	22.0	22645.0	672.0
GM0823	Oirschot	599.0	107.0	17925.0	176.0
GM0824	Oisterwijk	998.0	126.0	25770.0	404.0
GM0826	Oosterhout	1375.0	161.0	53685.0	751.0
GM0828	Oss	1352.0	752.0	84860.0	557.0
GM0840	Rucphen	658.0	6.0	22265.0	346.0
GM0844	Schijndel	976.0	12.0	23260.0	560.0
GM0845	Sint-Michielsgestel	563.0	90.0	28040.0	480.0
GM0846	Sint-Oedenrode	644.0	52.0	17920.0	278.0
GM0847	Someren	665.0	117.0	18625.0	232.0
GM0848	Son en Breugel	625.0	56.0	16135.0	622.0
GM0851	Steenbergen	606.0	1252.0	23400.0	160.0
GM0852	Waterland	617.0	6356.0	17090.0	328.0
GM0855	Tilburg	2594.0	192.0	208525.0	1779.0
GM0856	Uden	1284.0	48.0	40945.0	611.0
GM0858	Valkenswaard	1343.0	158.0	30585.0	557.0
GM0860	Veghel	981.0	76.0	37435.0	479.0
GM0861	Veldhoven	1567.0	20.0	44090.0	1390.0
GM0865	Vught	1159.0	94.0	25565.0	763.0
GM0866	Waalre	759.0	28.0	16725.0	747.0
GM0867	Waalwijk	1178.0	302.0	46435.0	719.0
GM0870	Werkendam	627.0	1728.0	26405.0	253.0
GM0873	Woensdrecht	578.0	25.0	21645.0	236.0
GM0874	Woudrichem	330.0	240.0	14440.0	293.0
GM0879	Zundert	495.0	46.0	21240.0	176.0
GM0880	Wormerland	1300.0	655.0	15740.0	407.0
GM0881	Onderbanken	449.0	8.0	7905.0	374.0
GM0882	Landgraaf	1345.0	8.0	37910.0	1542.0
GM0885	Arcen en Velden	null	null	null	null
GM0888	Beek	821.0	null	16365.0	778.0
GM0889	Beesel	717.0	102.0	13685.0	487.0
GM0893	Bergen (L.)	312.0	503.0	13275.0	128.0
GM0899	Brunssum	1584.0	13.0	29080.0	1690.0
GM0905	Eijsden	null	null	null	null
GM0907	Gennep	609.0	279.0	17320.0	364.0
GM0914	Haelen	null	null	null	null
GM0917	Heerlen	1678.0	56.0	88745.0	1974.0
GM0918	Helden	null	null	null	null
GM0920	Heythuysen	null	null	null	null
GM0925	Hunsel	null	null	null	null
GM0928	Kerkrade	1507.0	23.0	47195.0	2155.0
GM0929	Kessel	null	null	null	null
GM0933	Maasbracht	null	null	null	null
GM0934	Maasbree	null	null	null	null
GM0935	Maastricht	2205.0	341.0	121820.0	2152.0
GM0936	Margraten	null	null	null	null
GM0938	Meerssen	583.0	61.0	19360.0	716.0
GM0941	Meijel	null	null	null	null
GM0944	Mook en Middelaar	388.0	142.0	7825.0	450.0
GM0946	Nederweert	583.0	178.0	16785.0	168.0
GM0951	Nuth	496.0	3.0	15495.0	468.0
GM0957	Roermond	1488.0	1020.0	56690.0	931.0
GM0962	Schinnen	444.0	6.0	12950.0	538.0
GM0964	Sevenum	null	null	null	null
GM0965	Simpelveld	589.0	null	10920.0	682.0
GM0971	Stein	815.0	155.0	25430.0	1207.0
GM0975	Swalmen	null	null	null	null
GM0977	Thorn	null	null	null	null
GM0981	Vaals	808.0	1.0	9770.0	410.0
GM0983	Venlo	1481.0	433.0	100160.0	803.0
GM0984	Venray	979.0	166.0	43035.0	263.0
GM0986	Voerendaal	501.0	1.0	12615.0	400.0
GM0988	Weert	1239.0	105.0	48585.0	465.0
GM0993	Meerlo-Wanssum	null	null	null	null
GM0994	Valkenburg aan de Geul	594.0	20.0	16815.0	458.0
GM0995	Lelystad	1318.0	53424.0	75775.0	328.0
GM1507	Horst aan de Maas	530.0	326.0	41810.0	222.0
GM1509	Oude IJsselstreek	626.0	157.0	39780.0	292.0
GM1525	Teylingen	1302.0	494.0	35800.0	1254.0
GM1581	Utrechtse Heuvelrug	744.0	186.0	48090.0	364.0
GM1586	Oost Gelre	718.0	46.0	29870.0	272.0
GM1598	Koggenland	404.0	378.0	22375.0	278.0
GM1621	Lansingerland	1187.0	211.0	56505.0	1041.0
GM1640	Leudal	380.0	210.0	36425.0	224.0
GM1641	Maasgouw	418.0	1229.0	24015.0	526.0
GM1651	Eemsmond	357.0	35426.0	16080.0	85.0
GM1652	Gemert-Bakel	720.0	99.0	29100.0	238.0
GM1655	Halderberge	676.0	70.0	29230.0	392.0
GM1658	Heeze-Leende	557.0	100.0	15405.0	148.0
GM1659	Laarbeek	588.0	80.0	21765.0	393.0
GM1661	Reiderland	null	null	null	null
GM1663	De Marne	150.0	6987.0	10335.0	61.0
GM1666	Zevenhuizen-Moerkapelle	null	null	null	null
GM1667	Reusel-De Mierden	525.0	77.0	12670.0	163.0
GM1669	Roerdalen	367.0	56.0	20995.0	238.0
GM1670	Roggel en Neer	null	null	null	null
GM1671	Maasdonk	337.0	9.0	11220.0	301.0
GM1672	Rijnwoude	660.0	122.0	18575.0	328.0
GM1673	Liemeer	null	null	null	null
GM1674	Roosendaal	1494.0	69.0	77155.0	725.0
GM1676	Schouwen-Duiveland	484.0	25795.0	34040.0	148.0
GM1679	Ambt Montfort	null	null	null	null
GM1680	Aa en Hunze	259.0	261.0	25540.0	92.0
GM1681	Borger-Odoorn	259.0	291.0	25660.0	93.0
GM1684	Cuijk	777.0	583.0	24740.0	483.0
GM1685	Landerd	440.0	33.0	15220.0	216.0
GM1690	De Wolden	280.0	163.0	23760.0	106.0
GM1695	Noord-Beveland	207.0	3568.0	7510.0	87.0
GM1696	Wijdemeren	558.0	2850.0	23220.0	485.0
GM1699	Noordenveld	629.0	451.0	31025.0	154.0
GM1700	Twenterand	565.0	186.0	33970.0	320.0
GM1701	Westerveld	201.0	423.0	19090.0	69.0
GM1702	Sint Anthonis	255.0	49.0	11760.0	118.0
GM1705	Lingewaard	863.0	697.0	45815.0	737.0
GM1706	Cranendonck	551.0	169.0	20330.0	266.0
GM1708	Steenwijkerland	591.0	3177.0	43435.0	150.0
GM1709	Moerdijk	672.0	2466.0	36625.0	230.0
GM1711	Echt-Susteren	653.0	141.0	32070.0	311.0
GM1714	Sluis	352.0	2751.0	23885.0	85.0
GM1719	Drimmelen	690.0	2329.0	26735.0	278.0
GM1721	Bernheze	624.0	66.0	29775.0	332.0
GM1722	Ferwerderadiel	196.0	3545.0	8855.0	91.0
GM1723	Alphen-Chaam	288.0	47.0	9640.0	104.0
GM1724	Bergeijk	491.0	74.0	18190.0	180.0
GM1728	Bladel	647.0	26.0	19635.0	261.0
GM1729	Gulpen-Wittem	261.0	18.0	14445.0	197.0
GM1730	Tynaarlo	446.0	430.0	32455.0	226.0
GM1731	Midden-Drenthe	392.0	508.0	33420.0	98.0
GM1734	Overbetuwe	747.0	585.0	46530.0	426.0
GM1735	Hof van Twente	582.0	276.0	35215.0	166.0
GM1740	Neder-Betuwe	385.0	745.0	22590.0	372.0
GM1742	Rijssen-Holten	1010.0	26.0	37605.0	400.0
GM1771	Geldrop-Mierlo	1274.0	37.0	38765.0	1250.0
GM1773	Olst-Wijhe	410.0	438.0	17750.0	156.0
GM1774	Dinkelland	452.0	112.0	26055.0	148.0
GM1783	Westland	1329.0	1105.0	102695.0	1291.0
GM1842	Midden-Delfland	1214.0	203.0	18250.0	385.0
GM1859	Berkelland	630.0	204.0	44770.0	173.0
GM1876	Bronckhorst	349.0	294.0	37215.0	131.0
GM1883	Sittard-Geleen	1342.0	153.0	94025.0	1190.0
GM1884	Kaag en Braassem	528.0	892.0	25715.0	406.0
GM1891	Dantumadiel	421.0	219.0	19130.0	224.0
GM1892	Zuidplas	1127.0	437.0	40780.0	683.0
GM1894	Peel en Maas	549.0	197.0	43300.0	272.0
GM1895	Oldambt	823.0	6924.0	38745.0	171.0
GM1896	Zwartewaterland	666.0	518.0	22140.0	268.0
GM1900	Sûdwest Fryslân	828.0	38203.0	82640.0	192.0
GM1901	Bodegraven-Reeuwijk	1012.0	1290.0	32815.0	433.0
GM1903	Eijsden-Margraten	418.0	93.0	25050.0	324.0
GM1904	Stichtse Vecht	1165.0	1019.0	63490.0	657.0
