code	name	OAD_2016	OPP_WATER_2016	AANT_INW_2016	BEV_DICHTH_2016
GM0559	Middelharnis	null	null	null	null
GM0563	Moordrecht	null	null	null	null
GM0567	Nieuwerkerk aan den IJssel	null	null	null	null
GM0568	Bernisse	null	null	null	null
GM0569	Nieuwkoop	477.0	1289.0	27433.0	350.0
GM0571	Nieuw-Lekkerland	null	null	null	null
GM0575	Noordwijk	1517.0	1574.0	25760.0	720.0
GM0576	Noordwijkerhout	1054.0	83.0	16140.0	715.0
GM0579	Oegstgeest	1737.0	67.0	23209.0	3180.0
GM0580	Oostflakkee	null	null	null	null
GM0584	Oud-Beijerland	1375.0	88.0	23851.0	1273.0
GM0585	Binnenmaas	652.0	627.0	28771.0	415.0
GM0588	Korendijk	316.0	2432.0	10825.0	142.0
GM0589	Oudewater	847.0	103.0	10049.0	257.0
GM0590	Papendrecht	1892.0	138.0	32248.0	3425.0
GM0595	Reeuwijk	null	null	null	null
GM0597	Ridderkerk	1705.0	155.0	45097.0	1902.0
GM0599	Rotterdam	3968.0	10852.0	629606.0	2920.0
GM0600	Rozenburg	null	null	null	null
GM0602	Rijnsburg	null	null	null	null
GM0603	Rijswijk	3157.0	44.0	49328.0	3511.0
GM0604	Sassenheim	null	null	null	null
GM0606	Schiedam	3269.0	185.0	77108.0	4282.0
GM0608	Schoonhoven	null	null	null	null
GM0610	Sliedrecht	1620.0	118.0	24968.0	1946.0
GM0611	Cromstrijen	654.0	1590.0	12755.0	234.0
GM0612	Spijkenisse	null	null	null	null
GM0613	Albrandswaard	1012.0	203.0	24985.0	1150.0
GM0614	Westvoorne	633.0	4433.0	14197.0	267.0
GM0617	Strijen	608.0	744.0	8766.0	174.0
GM0619	Valkenburg	null	null	null	null
GM0620	Vianen	909.0	322.0	19513.0	498.0
GM0622	Vlaardingen	2763.0	305.0	71808.0	3038.0
GM0623	Vlist	null	null	null	null
GM0625	Voorhout	null	null	null	null
GM0626	Voorschoten	1812.0	39.0	25211.0	2258.0
GM0627	Waddinxveen	1533.0	144.0	26072.0	933.0
GM0628	Warmond	null	null	null	null
GM0629	Wassenaar	1439.0	1124.0	25885.0	506.0
GM0632	Woerden	1325.0	368.0	51161.0	573.0
GM0637	Zoetermeer	2486.0	254.0	124107.0	3597.0
GM0638	Zoeterwoude	702.0	70.0	8119.0	382.0
GM0642	Zwijndrecht	2050.0	243.0	44454.0	2185.0
GM0643	Nederlek	null	null	null	null
GM0644	Ouderkerk	null	null	null	null
GM0645	Jacobswoude	null	null	null	null
GM0653	Gaasterlân-Sleat	null	null	null	null
GM0654	Borsele	315.0	5278.0	22612.0	160.0
GM0664	Goes	1295.0	934.0	37207.0	402.0
GM0668	West Maas en Waal	401.0	803.0	18693.0	242.0
GM0677	Hulst	489.0	5021.0	27372.0	136.0
GM0678	Kapelle	629.0	1249.0	12639.0	340.0
GM0683	Wymbritseradiel	null	null	null	null
GM0687	Middelburg	1727.0	457.0	47873.0	988.0
GM0689	Giessenlanden	288.0	159.0	14544.0	229.0
GM0693	Graafstroom	null	null	null	null
GM0694	Liesveld	null	null	null	null
GM0703	Reimerswaal	502.0	14057.0	22265.0	219.0
GM0707	Zederik	295.0	304.0	13718.0	187.0
GM0710	Wûnseradiel	null	null	null	null
GM0715	Terneuzen	860.0	6725.0	54657.0	218.0
GM0716	Tholen	462.0	10723.0	25421.0	173.0
GM0717	Veere	344.0	7387.0	21960.0	165.0
GM0718	Vlissingen	1895.0	31059.0	44451.0	1298.0
GM0733	Lingewaal	318.0	410.0	11112.0	221.0
GM0736	De Ronde Venen	850.0	1701.0	42576.0	426.0
GM0737	Tytsjerksteradiel	455.0	1212.0	32077.0	215.0
GM0738	Aalburg	372.0	276.0	13038.0	259.0
GM0743	Asten	944.0	117.0	16580.0	236.0
GM0744	Baarle-Nassau	318.0	12.0	6611.0	87.0
GM0748	Bergen op Zoom	1789.0	1321.0	66237.0	829.0
GM0753	Best	1358.0	80.0	28976.0	845.0
GM0755	Boekel	496.0	1.0	10254.0	297.0
GM0756	Boxmeer	625.0	240.0	28465.0	255.0
GM0757	Boxtel	1231.0	112.0	30406.0	477.0
GM0758	Breda	2119.0	272.0	181611.0	1442.0
GM0762	Deurne	835.0	142.0	31878.0	273.0
GM0765	Pekela	525.0	113.0	12641.0	258.0
GM0766	Dongen	1141.0	44.0	25413.0	867.0
GM0770	Eersel	556.0	86.0	18551.0	225.0
GM0772	Eindhoven	2530.0	123.0	224755.0	2564.0
GM0777	Etten-Leur	1638.0	58.0	42832.0	774.0
GM0779	Geertruidenberg	1084.0	299.0	21630.0	812.0
GM0784	Gilze en Rijen	1053.0	17.0	26152.0	399.0
GM0785	Goirle	1168.0	26.0	23111.0	549.0
GM0786	Grave	633.0	85.0	12643.0	465.0
GM0788	Haaren	331.0	85.0	13570.0	235.0
GM0794	Helmond	1725.0	157.0	90127.0	1695.0
GM0796	's-Hertogenbosch	1917.0	757.0	151608.0	1372.0
GM0797	Heusden	1057.0	233.0	43274.0	549.0
GM0798	Hilvarenbeek	583.0	161.0	15164.0	160.0
GM0808	Lith	null	null	null	null
GM0809	Loon op Zand	1049.0	70.0	22929.0	458.0
GM0815	Mill en Sint Hubert	305.0	95.0	10801.0	207.0
GM0820	Nuenen c.a.	1107.0	22.0	22763.0	675.0
GM0823	Oirschot	607.0	106.0	18199.0	179.0
GM0824	Oisterwijk	955.0	126.0	25835.0	405.0
GM0826	Oosterhout	1533.0	160.0	54018.0	756.0
GM0828	Oss	1346.0	774.0	90003.0	552.0
GM0840	Rucphen	653.0	6.0	22276.0	346.0
GM0844	Schijndel	1079.0	13.0	23625.0	569.0
GM0845	Sint-Michielsgestel	602.0	91.0	28403.0	486.0
GM0846	Sint-Oedenrode	674.0	53.0	17896.0	278.0
GM0847	Someren	707.0	123.0	18914.0	236.0
GM0848	Son en Breugel	670.0	56.0	16425.0	633.0
GM0851	Steenbergen	689.0	1277.0	23477.0	160.0
GM0852	Waterland	662.0	6355.0	17304.0	332.0
GM0855	Tilburg	2703.0	194.0	212941.0	1817.0
GM0856	Uden	1335.0	49.0	41247.0	615.0
GM0858	Valkenswaard	1433.0	160.0	30262.0	551.0
GM0860	Veghel	1024.0	76.0	38078.0	487.0
GM0861	Veldhoven	1665.0	20.0	44317.0	1397.0
GM0865	Vught	1280.0	94.0	25973.0	775.0
GM0866	Waalre	832.0	28.0	17023.0	760.0
GM0867	Waalwijk	1258.0	303.0	47021.0	728.0
GM0870	Werkendam	612.0	1970.0	26527.0	260.0
GM0873	Woensdrecht	649.0	29.0	21682.0	237.0
GM0874	Woudrichem	348.0	231.0	14518.0	294.0
GM0879	Zundert	519.0	51.0	21488.0	178.0
GM0880	Wormerland	1393.0	659.0	15664.0	406.0
GM0881	Onderbanken	473.0	8.0	7869.0	372.0
GM0882	Landgraaf	1437.0	8.0	37465.0	1524.0
GM0885	Arcen en Velden	null	null	null	null
GM0888	Beek	877.0	null	16068.0	764.0
GM0889	Beesel	726.0	108.0	13388.0	477.0
GM0893	Bergen (L.)	309.0	502.0	13090.0	127.0
GM0899	Brunssum	1673.0	13.0	28448.0	1653.0
GM0905	Eijsden	null	null	null	null
GM0907	Gennep	622.0	277.0	17085.0	359.0
GM0914	Haelen	null	null	null	null
GM0917	Heerlen	1784.0	56.0	87406.0	1944.0
GM0918	Helden	null	null	null	null
GM0920	Heythuysen	null	null	null	null
GM0925	Hunsel	null	null	null	null
GM0928	Kerkrade	1745.0	24.0	46023.0	2101.0
GM0929	Kessel	null	null	null	null
GM0933	Maasbracht	null	null	null	null
GM0934	Maasbree	null	null	null	null
GM0935	Maastricht	2353.0	379.0	122533.0	2175.0
GM0936	Margraten	null	null	null	null
GM0938	Meerssen	610.0	74.0	19040.0	706.0
GM0941	Meijel	null	null	null	null
GM0944	Mook en Middelaar	417.0	143.0	7755.0	446.0
GM0946	Nederweert	618.0	192.0	16793.0	168.0
GM0951	Nuth	521.0	3.0	15425.0	466.0
GM0957	Roermond	1501.0	1021.0	57010.0	937.0
GM0962	Schinnen	474.0	6.0	12960.0	539.0
GM0964	Sevenum	null	null	null	null
GM0965	Simpelveld	666.0	null	10741.0	670.0
GM0971	Stein	883.0	170.0	25064.0	1188.0
GM0975	Swalmen	null	null	null	null
GM0977	Thorn	null	null	null	null
GM0981	Vaals	945.0	1.0	9632.0	403.0
GM0983	Venlo	1605.0	454.0	100371.0	807.0
GM0984	Venray	1001.0	168.0	43291.0	265.0
GM0986	Voerendaal	539.0	1.0	12482.0	396.0
GM0988	Weert	1315.0	111.0	49100.0	470.0
GM0993	Meerlo-Wanssum	null	null	null	null
GM0994	Valkenburg aan de Geul	655.0	20.0	16518.0	450.0
GM0995	Lelystad	1355.0	53490.0	76792.0	333.0
GM1507	Horst aan de Maas	552.0	320.0	41675.0	221.0
GM1509	Oude IJsselstreek	636.0	163.0	39657.0	291.0
GM1525	Teylingen	1339.0	505.0	36013.0	1266.0
GM1581	Utrechtse Heuvelrug	760.0	193.0	48506.0	367.0
GM1586	Oost Gelre	735.0	48.0	29537.0	269.0
GM1598	Koggenland	412.0	377.0	22471.0	280.0
GM1621	Lansingerland	1231.0	219.0	59035.0	1090.0
GM1640	Leudal	378.0	213.0	36140.0	222.0
GM1641	Maasgouw	430.0	1241.0	23757.0	520.0
GM1651	Eemsmond	366.0	35404.0	15815.0	84.0
GM1652	Gemert-Bakel	755.0	112.0	29647.0	243.0
GM1655	Halderberge	742.0	73.0	29531.0	396.0
GM1658	Heeze-Leende	569.0	103.0	15650.0	150.0
GM1659	Laarbeek	615.0	80.0	21965.0	397.0
GM1661	Reiderland	null	null	null	null
GM1663	De Marne	156.0	6993.0	10101.0	59.0
GM1666	Zevenhuizen-Moerkapelle	null	null	null	null
GM1667	Reusel-De Mierden	544.0	74.0	12811.0	164.0
GM1669	Roerdalen	382.0	57.0	20686.0	234.0
GM1670	Roggel en Neer	null	null	null	null
GM1671	Maasdonk	null	null	null	null
GM1672	Rijnwoude	null	null	null	null
GM1673	Liemeer	null	null	null	null
GM1674	Roosendaal	1694.0	70.0	76960.0	723.0
GM1676	Schouwen-Duiveland	502.0	25824.0	33735.0	147.0
GM1679	Ambt Montfort	null	null	null	null
GM1680	Aa en Hunze	278.0	262.0	25243.0	91.0
GM1681	Borger-Odoorn	262.0	339.0	25371.0	92.0
GM1684	Cuijk	840.0	592.0	24608.0	481.0
GM1685	Landerd	453.0	34.0	15303.0	217.0
GM1690	De Wolden	301.0	167.0	23722.0	106.0
GM1695	Noord-Beveland	220.0	3563.0	7421.0	86.0
GM1696	Wijdemeren	571.0	2875.0	23275.0	489.0
GM1699	Noordenveld	684.0	513.0	31039.0	155.0
GM1700	Twenterand	587.0	185.0	33846.0	318.0
GM1701	Westerveld	205.0	424.0	18940.0	68.0
GM1702	Sint Anthonis	265.0	49.0	11594.0	117.0
GM1705	Lingewaard	930.0	693.0	45950.0	739.0
GM1706	Cranendonck	581.0	169.0	20660.0	271.0
GM1708	Steenwijkerland	584.0	3209.0	43333.0	150.0
GM1709	Moerdijk	740.0	2486.0	36762.0	231.0
GM1711	Echt-Susteren	707.0	151.0	31943.0	310.0
GM1714	Sluis	422.0	2781.0	23639.0	85.0
GM1719	Drimmelen	753.0	2396.0	26815.0	281.0
GM1721	Bernheze	642.0	68.0	29880.0	333.0
GM1722	Ferwerderadiel	208.0	3534.0	8701.0	89.0
GM1723	Alphen-Chaam	297.0	49.0	9924.0	107.0
GM1724	Bergeijk	496.0	75.0	18253.0	181.0
GM1728	Bladel	673.0	26.0	19966.0	265.0
GM1729	Gulpen-Wittem	283.0	18.0	14508.0	198.0
GM1730	Tynaarlo	498.0	438.0	32804.0	229.0
GM1731	Midden-Drenthe	395.0	512.0	33450.0	98.0
GM1734	Overbetuwe	780.0	589.0	47002.0	430.0
GM1735	Hof van Twente	598.0	280.0	34881.0	164.0
GM1740	Neder-Betuwe	417.0	747.0	23049.0	384.0
GM1742	Rijssen-Holten	1081.0	26.0	37875.0	402.0
GM1771	Geldrop-Mierlo	1337.0	37.0	38893.0	1254.0
GM1773	Olst-Wijhe	450.0	438.0	17886.0	157.0
GM1774	Dinkelland	453.0	112.0	26120.0	149.0
GM1783	Westland	1370.0	950.0	104960.0	1292.0
GM1842	Midden-Delfland	1282.0	203.0	18873.0	399.0
GM1859	Berkelland	654.0	203.0	44437.0	172.0
GM1876	Bronckhorst	383.0	291.0	36510.0	129.0
GM1883	Sittard-Geleen	1475.0	158.0	93555.0	1184.0
GM1884	Kaag en Braassem	561.0	897.0	26108.0	413.0
GM1891	Dantumadiel	442.0	262.0	19015.0	224.0
GM1892	Zuidplas	1168.0	441.0	40937.0	686.0
GM1894	Peel en Maas	564.0	198.0	43316.0	272.0
GM1895	Oldambt	835.0	6923.0	38228.0	169.0
GM1896	Zwartewaterland	702.0	518.0	22278.0	269.0
GM1900	Sûdwest Fryslân	864.0	38335.0	84048.0	185.0
GM1901	Bodegraven-Reeuwijk	1089.0	1296.0	33451.0	442.0
GM1903	Eijsden-Margraten	448.0	98.0	25123.0	324.0
GM1904	Stichtse Vecht	1166.0	1057.0	64061.0	666.0
GM1908	Menameradiel	264.0	120.0	13543.0	197.0
GM1911	Hollands Kroon	426.0	30459.0	47546.0	133.0
GM1916	Leidschendam-Voorburg	2839.0	299.0	74223.0	2275.0
GM1921	De Friese Meren	null	null	null	null
GM1924	Goeree-Overflakkee	606.0	16042.0	48321.0	184.0
GM1926	Pijnacker-Nootdorp	1436.0	130.0	51894.0	1391.0
GM1927	Molenwaard	446.0	820.0	29067.0	246.0
