code	name	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017
GM0109	Coevorden	2.4	2.3	2.4	2.4	2.4	2.3	2.3	2.3	2.3	2.3	2.3	2.3	2.3	2.3
GM0114	Emmen	2.4	2.3	2.3	2.3	2.3	2.3	2.3	2.2	2.2	2.2	2.2	2.2	2.2	2.2
GM0118	Hoogeveen	2.4	2.4	2.4	2.4	2.4	2.4	2.3	2.3	2.3	2.3	2.3	2.3	2.3	2.3
GM0119	Meppel	2.3	2.2	2.3	2.3	2.3	2.3	2.2	2.2	2.2	2.2	2.2	2.2	2.2	2.2
GM0140	Littenseradiel	2.6	2.5	2.6	2.6	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.4	2.4
GM0141	Almelo	2.3	2.3	2.3	2.3	2.3	2.3	2.3	2.3	2.3	2.3	2.3	2.3	2.2	2.2
GM0144	Bathmen	2.5	null	null	null	null	null	null	null	null	null	null	null	null	null
GM0147	Borne	2.5	2.5	2.5	2.5	2.4	2.4	2.4	2.4	2.4	2.4	2.4	2.4	2.4	2.4
GM0148	Dalfsen	2.7	2.7	2.7	2.7	2.6	2.6	2.6	2.6	2.5	2.5	2.5	2.5	2.5	2.5
GM0150	Deventer	2.2	2.1	2.2	2.2	2.2	2.2	2.2	2.2	2.2	2.2	2.2	2.2	2.2	2.2
GM0153	Enschede	2.1	2	2.1	2.1	2.1	2	2	2	2	2	2	2	2	2
GM0158	Haaksbergen	2.6	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.4	2.4	2.4	2.4	2.4
GM0160	Hardenberg	2.7	2.6	2.7	2.7	2.6	2.6	2.6	2.6	2.6	2.5	2.6	2.5	2.5	2.5
GM0163	Hellendoorn	2.6	2.6	2.6	2.6	2.6	2.5	2.5	2.5	2.5	2.5	2.5	2.4	2.4	2.4
GM0164	Hengelo (O.)	2.2	2.2	2.2	2.2	2.2	2.2	2.2	2.2	2.2	2.2	2.2	2.2	2.2	2.2
GM0166	Kampen	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.4	2.4
GM0168	Losser	2.6	2.5	2.6	2.6	2.5	2.5	2.4	2.4	2.4	2.4	2.4	2.4	2.4	2.4
GM0171	Noordoostpolder	2.5	2.5	2.5	2.5	2.5	2.4	2.4	2.4	2.4	2.4	2.4	2.4	2.4	2.4
GM0173	Oldenzaal	2.4	2.3	2.4	2.4	2.3	2.3	2.3	2.3	2.3	2.3	2.3	2.3	2.3	2.3
GM0175	Ommen	2.6	2.5	2.6	2.5	2.5	2.5	2.5	2.4	2.4	2.4	2.4	2.4	2.4	2.4
GM0177	Raalte	2.6	2.5	2.6	2.6	2.5	2.5	2.5	2.5	2.5	2.4	2.4	2.4	2.4	2.4
GM0180	Staphorst	3.2	3.1	3.2	3.1	3.1	3.1	3.1	3.1	3	3	3	2.9	2.9	2.9
GM0183	Tubbergen	3	2.9	2.9	2.9	2.9	2.9	2.8	2.7	2.7	2.7	2.7	2.7	2.7	2.6
GM0184	Urk	3.6	3.5	3.5	3.5	3.5	3.5	3.4	3.4	3.4	3.4	3.4	3.3	3.3	3.3
GM0189	Wierden	2.8	2.7	2.7	2.7	2.7	2.7	2.7	2.6	2.6	2.6	2.6	2.6	2.6	2.6
GM0193	Zwolle	2.2	2.1	2.2	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.2	2.1	2.1	2.1
GM0196	Rijnwaarden	2.5	2.5	2.5	2.5	2.5	2.4	2.4	2.4	2.4	2.3	2.3	2.3	2.3	2.3
GM0197	Aalten	2.5	2.5	2.5	2.5	2.5	2.4	2.4	2.4	2.4	2.4	2.4	2.4	2.4	2.3
GM0199	Angerlo	2.6	null	null	null	null	null	null	null	null	null	null	null	null	null
GM0200	Apeldoorn	2.3	2.3	2.3	2.3	2.3	2.3	2.3	2.3	2.3	2.2	2.2	2.2	2.2	2.2
GM0202	Arnhem	2	1.9	2	2	2	2	2	2	2	2	2	2	2	2
GM0203	Barneveld	2.8	2.8	2.8	2.8	2.8	2.7	2.7	2.7	2.7	2.7	2.7	2.7	2.6	2.6
GM0207	Bergh	2.5	null	null	null	null	null	null	null	null	null	null	null	null	null
GM0209	Beuningen	2.6	2.5	2.6	2.5	2.5	2.5	2.5	2.4	2.4	2.4	2.4	2.4	2.3	2.3
GM0211	Borculo	2.5	null	null	null	null	null	null	null	null	null	null	null	null	null
GM0213	Brummen	2.5	2.4	2.5	2.4	2.4	2.4	2.4	2.4	2.3	2.3	2.3	2.3	2.3	2.3
GM0214	Buren	2.6	2.6	2.6	2.6	2.6	2.6	2.6	2.5	2.5	2.5	2.5	2.5	2.5	2.4
GM0216	Culemborg	2.5	2.4	2.5	2.5	2.4	2.4	2.4	2.4	2.4	2.4	2.4	2.3	2.3	2.3
GM0218	Didam	2.6	null	null	null	null	null	null	null	null	null	null	null	null	null
GM0219	Dinxperlo	2.5	null	null	null	null	null	null	null	null	null	null	null	null	null
GM0221	Doesburg	2.4	2.3	2.4	2.3	2.3	2.3	2.3	2.2	2.2	2.2	2.2	2.2	2.2	2.2
GM0222	Doetinchem	2.3	2.3	2.3	2.3	2.3	2.3	2.3	2.3	2.3	2.3	2.3	2.2	2.2	2.2
GM0225	Druten	2.6	2.5	2.6	2.6	2.6	2.5	2.5	2.5	2.5	2.5	2.4	2.4	2.4	2.4
GM0226	Duiven	2.6	2.6	2.6	2.6	2.6	2.5	2.5	2.5	2.5	2.4	2.4	2.4	2.4	2.4
GM0228	Ede	2.5	2.4	2.5	2.5	2.5	2.4	2.4	2.4	2.4	2.4	2.4	2.4	2.4	2.3
GM0229	Eibergen	2.6	null	null	null	null	null	null	null	null	null	null	null	null	null
GM0230	Elburg	2.7	2.7	2.7	2.6	2.6	2.6	2.6	2.6	2.6	2.5	2.5	2.5	2.5	2.5
GM0232	Epe	2.5	2.4	2.4	2.4	2.4	2.4	2.4	2.4	2.4	2.3	2.3	2.3	2.3	2.3
